tweet_id,token,ner,token_idx,ner_idx,entities,count_entities,onehot_entities
1381596608404414468,"['Panitia', 'Hari', 'Pers', 'Nasional', 'Puji', 'Gubernur', 'Anies', 'https://t.co/BENkXOhgpj']","['O', 'B-EV', 'I-EV', 'I-EV', 'O', 'O', 'B-PER', 'O']","[9866, 1728, 33323, 34259, 2061, 5280, 27749, 33874]","[12, 7, 11, 11, 12, 12, 9, 12]","[['Hari Pers Nasional', 'EV'], ['Anies', 'PER']]","[Counter({'EV': 1, 'PER': 1})]",100001
1381597481725612035,"['Ketua', 'Umum', 'Airlangga', 'Hartarto', 'Mengucapkan', 'Selamat', 'Menjalankan', 'ibada', 'Puasa', '1', 'Ramadhan', '1442', 'Hijriah', '.', '#SelamatRamadhan', '#airlanggahartarto', '@RuangRiuhRedam', '@aimanricky', '@Aradrizki', '@Cuma_dokter', '@iyasrence', 'https://t.co/HBn7m3JrmF']","['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-EV', 'I-EV', 'I-EV', 'I-EV', 'I-EV', 'I-EV', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[7801, 10820, 13104, 14343, 25900, 6959, 24652, 29394, 1171, 32438, 2, 16569, 5293, 19406, 22802, 5465, 24191, 11414, 3824, 2594, 20175, 4292]","[12, 12, 9, 10, 12, 12, 12, 7, 11, 11, 11, 11, 11, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[['Airlangga Hartarto', 'PER'], ['ibada Puasa 1 Ramadhan 1442 Hijriah', 'EV']]","[Counter({'PER': 1, 'EV': 1})]",100001
1381599711245651970,"['@ryujimint_xx1', 'gosend', 'ak', 'mau']","['B-PER', 'B-PROD', 'O', 'O']","[23209, 34053, 1075, 4756]","[9, 2, 12, 12]","[['@ryujimint_xx1', 'PER'], ['gosend', 'PROD']]","[Counter({'PER': 1, 'PROD': 1})]",100100
1381599744707858439,"['RT', '@mochiiminn95', ':', 'WTS', '‼️', 'Photocard', 'Yoongi', 'Official', '1.', 'LY', 'Her', 'Ver', '.', 'V', '(', '130k', ')', '2.', 'YNWA', '(', '120k', ')', 'Good', 'condi✨', 'Detail', ':', 'dm', 'aja', 'Ready', 'ina', ',', 'bisa', 'shopee', 'tag', ':', 'wts', 'wtt', 'wtb', 'pc', 'taehyung', 'photocard', 'jungkook', 'suga', 'yoongi', 'jhope', 'jimin', 'jin', 'namjoon', 'https://t.co/Gje3PdC19g']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'I-PROD', 'O', 'O', 'O', 'O', 'B-PROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'B-PER', 'B-PER', 'B-PER', 'B-PER', 'B-PER', 'B-PER', 'O']","[31041, 16536, 20999, 25733, 987, 16475, 8753, 31326, 11659, 27195, 18638, 21297, 19406, 27557, 23626, 19714, 1136, 14057, 26759, 23626, 10253, 1136, 26622, 34590, 22595, 20999, 18817, 19911, 13700, 32088, 28901, 11922, 13987, 27407, 20999, 23255, 6928, 30860, 32336, 14086, 22474, 4174, 21306, 6564, 27751, 23237, 17514, 34574, 23532]","[12, 12, 12, 12, 12, 12, 9, 12, 12, 2, 3, 3, 12, 3, 12, 12, 12, 12, 2, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 2, 12, 12, 12, 12, 12, 12, 12, 12, 9, 9, 9, 9, 9, 9, 9, 12]","[['Yoongi', 'PER'], ['LY Her Ver', 'PROD'], ['YNWA', 'PROD'], ['shopee', 'PROD'], ['jungkook', 'PER'], ['suga', 'PER'], ['yoongi', 'PER'], ['jhope', 'PER'], ['jimin', 'PER'], ['jin', 'PER'], ['namjoon', 'PER']]","[Counter({'PER': 8, 'PROD': 3})]",100100
1381602063629475842,"['kalau', 'bulan', 'puasa', 'jadi', 'inget', 'pas', 'dulu', 'kuliah', 'anak2', 'pada', 'gawe', 'gak', 'tidur', 'begadang', 'langsung', 'dirapel', 'sahur', '.', 'hebat', 'emang']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[26251, 26729, 2548, 3000, 4769, 29018, 23250, 1635, 22478, 487, 19494, 26570, 7767, 13568, 16002, 20414, 7772, 19406, 5276, 33426]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",[],[Counter()],000000
1381602171880267784,"['Berikan', 'tayangan-tayangan', 'yang', 'bersifat', 'informatif', 'dan', 'edukatif', 'kepada', 'masyarakat', '.', '-', 'Jenderal', 'Polisi', 'Drs', '.', 'Listyo', 'Sigit', 'Prabowo', ',', 'https://t.co/4HSsARc2dG', '.', '-', 'Kapolri', '#PolriTVRadioPresisi', 'https://t.co/kUktm3rICq']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[23710, 2232, 1763, 6681, 4093, 22325, 12405, 21879, 128, 19406, 15891, 20900, 28744, 6758, 19406, 19356, 21450, 5106, 28901, 23138, 19406, 15891, 18886, 19931, 6557]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 9, 10, 10, 12, 12, 12, 12, 12, 12, 12]","[['Listyo Sigit Prabowo', 'PER']]",[Counter({'PER': 1})],100000
1381602281599102979,"['@tiimpuk', 'Hshshshss', 'gue', 'lagi', 'banyak', 'tugas', 'jd', 'kedistract', 'bentar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[15315, 5149, 26553, 16857, 14051, 28848, 1964, 27958, 33108]","[12, 12, 12, 12, 12, 12, 12, 12, 12]",[],[Counter()],000000
1381604237755383809,"['@kuiiikuiii14', 'Entar', 'bagi', 'hasil']","['O', 'O', 'O', 'O']","[17404, 15273, 27814, 24567]","[12, 12, 12, 12]",[],[Counter()],000000
1381605411590086665,"['""""Saya', 'ingatkan', 'juga', 'untuk', 'jemaah', 'saat', 'tarawih', 'bawa', 'sajadah', 'sendiri', ',', 'bawa', 'perlengkapan', 'sendiri', ',', 'agar', 'aman,""', '""', 'tutur', 'Uus', '.', 'https://t.co/25PGbnQARC']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O']","[33463, 30556, 20046, 5288, 13216, 8722, 24252, 2190, 10898, 14406, 28901, 2190, 2496, 14406, 28901, 2549, 26502, 20322, 19432, 9895, 19406, 21505]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 9, 12, 12]","[['Uus', 'PER']]",[Counter({'PER': 1})],100000
1381606624201072644,"['@budimandjatmiko', 'Jokowi', 'dengan', 'esemka', 'nya', 'biasa2', 'aja', 'tapi', 'bisa', 'jadi', 'presiden', '.', 'Tenang', 'aja', 'pak', 'ketua', ',', 'bangsa', 'Indonesia', 'itu', 'adalah', 'pelupa', '.', 'Liat', 'aja', 'sekarang', 'ente', 'satu', 'gerbong', 'dengan', 'Prabowo', 'juga', 'biasa2', 'saja']","['O', 'B-PER', 'O', 'B-PROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O']","[21320, 25116, 13864, 25724, 10852, 11738, 19911, 29136, 11922, 3000, 30023, 19406, 4508, 19911, 13202, 17385, 28901, 16380, 13964, 21353, 27314, 20298, 19406, 28646, 19911, 1284, 3645, 30064, 26487, 13864, 5106, 20046, 11738, 15473]","[12, 9, 12, 2, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 8, 0, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 9, 12, 12, 12]","[['Jokowi', 'PER'], ['esemka', 'PROD'], ['bangsa Indonesia', 'ORG'], ['Prabowo', 'PER']]","[Counter({'PER': 2, 'PROD': 1, 'ORG': 1})]",101100
1381607195339489281,"['@laychantikap', 'Aku', 'bangunin', 'sahur', ',', 'kalian', 'bangunin', 'kuliah', 'ye��']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[14585, 9885, 30575, 7772, 28901, 5251, 30575, 1635, 16167]","[12, 12, 12, 12, 12, 12, 12, 12, 12]",[],[Counter()],000000
1381609085351600140,"['@ninidarm', 'Hello', 'kak', ',', 'rekomen', 'beli', 'app', 'premium', 'di', '@etherealxca', '✨', '��Legal', '��aman', '��bergaransi', '��Order', 'dm', 'or', 'wa', '��', 'BCA', ',', 'GOPAY', ',', 'DANA', ',', 'SHOPPEPAY', 't', '.', 'jual', 'butuh', 'beli', 'yg', 'yang', 'mau', 'netflix', 'spotify', 'antihold', 'viu', 'youtube', 'music', 'wtb', 'wts', 'disney', '+', 'hotstar', 'wetv', 'canva', 'iqiyi', 'hbo', 'go', 'jual', 'app', 'premium', 'https://t.co/mz665GHhqw']","['B-PROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'O', 'B-PROD', 'O', 'B-PROD', 'O', 'B-PROD', 'O', 'B-PROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'B-PROD', 'I-PROD', 'B-PROD', 'B-PROD', 'I-PROD', 'O', 'O', 'B-PROD', 'O', 'I-PROD', 'B-PROD', 'B-PROD', 'B-PROD', 'B-PROD', 'I-PROD', 'O', 'O', 'O', 'O']","[4738, 6325, 34688, 28901, 32313, 27747, 29833, 1224, 11172, 993, 29697, 15896, 1449, 28784, 25851, 18817, 23845, 32542, 8527, 28068, 28901, 4085, 28901, 8088, 28901, 22153, 9306, 19406, 26507, 358, 27747, 25310, 1763, 4756, 2847, 34506, 12564, 24947, 31653, 7838, 30860, 23255, 25166, 30095, 33751, 27432, 29011, 33903, 7912, 29643, 26507, 29833, 1224, 19891]","[2, 12, 12, 12, 12, 12, 12, 12, 12, 9, 12, 12, 12, 12, 12, 12, 12, 2, 12, 2, 12, 2, 12, 2, 12, 2, 12, 12, 12, 12, 12, 12, 12, 12, 2, 2, 3, 2, 2, 3, 12, 12, 2, 12, 3, 2, 2, 2, 2, 3, 12, 12, 12, 12]","[['@ninidarm', 'PROD'], ['@etherealxca', 'PER'], ['wa', 'PROD'], ['BCA', 'PROD'], ['GOPAY', 'PROD'], ['DANA', 'PROD'], ['SHOPPEPAY', 'PROD'], ['netflix', 'PROD'], ['spotify antihold', 'PROD'], ['viu', 'PROD'], ['youtube music', 'PROD'], ['disney', 'PROD'], ['wetv', 'PROD'], ['canva', 'PROD'], ['iqiyi', 'PROD'], ['hbo go', 'PROD']]","[Counter({'PROD': 15, 'PER': 1})]",100100
1381609106608287748,"['apa', 'takdir', 'hidup', 'w', 'emang', 'untuk', 'mengalah', 'apa', 'ya', ',', 'liat', 'org', 'enak', 'amat', 'sama', 'keluarganya', 'sendiri', 'atau', 'sama', 'ortu', 'nya', '.', 'gw', 'udah', 'berapa', 'kali', 'puasa', 'lebaran', 'ga', 'sama', 'keluarga', 'sendiri', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[30657, 18041, 18493, 26447, 33426, 5288, 3703, 30657, 23197, 28901, 13327, 14521, 12867, 1486, 23902, 24077, 14406, 17726, 23902, 29562, 10852, 19406, 21803, 5402, 7402, 24607, 2548, 28551, 22696, 23902, 26696, 14406, 19406]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",[],[Counter()],000000
1381610385434812417,"['Kelas', 'dekor', 'kue', 'bersama', 'sunuuu��������', 'https://t.co/bIcrmET0YX']","['O', 'O', 'O', 'O', 'B-PER', 'O']","[11737, 10912, 603, 14164, 3347, 35239]","[12, 12, 12, 12, 9, 12]","[['sunuuu��������', 'PER']]",[Counter({'PER': 1})],100000
1381610404200153093,"['ni', 'indihome', 'buka', 'chrome', 'dan', 'google', 'emang', 'lemot', 'apa', 'gmn', 'sihh', 'mau', 'buka', 'gdocs', 'aj', 'gk', 'bisa', 'yawla']","['O', 'B-PROD', 'O', 'B-PROD', 'O', 'B-PROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'O', 'O', 'O', 'O']","[15022, 5786, 5837, 23512, 22325, 11643, 33426, 9647, 30657, 22498, 1979, 4756, 5837, 12331, 9730, 35032, 11922, 18957]","[12, 2, 12, 2, 12, 2, 12, 12, 12, 12, 12, 12, 12, 2, 12, 12, 12, 12]","[['indihome', 'PROD'], ['chrome', 'PROD'], ['google', 'PROD'], ['gdocs', 'PROD']]",[Counter({'PROD': 4})],000100
1381611754661191681,"['Joko', 'Widodo', '-', 'Maruf', 'Amin', 'Sudah', 'Rembuk', 'Reshuffle', 'Kabinet', ',', 'Lampu', 'Kuning', 'Para', 'Menteri', 'Jokowi', ',', 'Prabowo', '?', 'https://t.co/0V0R1E0EdG', 'via', '@tribunkaltim', '#JokoWidodo', '#MarufAmin', '#Reshuffle', '#Kabinet', '#lampukuning', '#Menteri', '#Jokowi', '#MenteriJokowi', '#PrabowoSubianto']","['B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[5187, 4940, 15891, 34733, 22077, 21360, 15777, 19755, 18468, 28901, 7242, 14931, 13834, 19654, 25116, 28901, 5106, 29382, 16876, 1451, 8971, 8342, 8096, 25933, 8413, 25827, 31090, 199, 24281, 167]","[9, 10, 12, 9, 10, 12, 12, 12, 12, 12, 12, 12, 12, 12, 9, 12, 9, 12, 12, 12, 8, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[['Joko Widodo', 'PER'], ['Maruf Amin', 'PER'], ['Jokowi', 'PER'], ['Prabowo', 'PER'], ['@tribunkaltim', 'ORG']]","[Counter({'PER': 4, 'ORG': 1})]",101000
1381611976573349890,"['@ShopeeID', 'D-7��', 'Kegagalan', 'tidak', 'akan', 'pernah', 'menyusul', 'jika', 'tekad', 'untuk', 'sukses', 'cukup', 'kuat☺️', 'Tetap', 'semangat', 'dan', 'berusaha��', 'semoga', 'rezeki', 'ku', 'kali', 'ini����', 'SHOPEE', '#TontonUlangMamamoo', '#TontonUlangShopee44']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'O', 'O']","[25692, 7159, 11056, 4639, 18805, 19145, 22697, 17427, 5395, 5288, 18276, 4946, 7695, 24119, 11762, 22325, 8996, 14766, 14044, 21232, 24607, 33663, 1682, 10427, 26327]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 2, 12, 12]","[['SHOPEE', 'PROD']]",[Counter({'PROD': 1})],000100
1381612081737175041,"['Tegaskan', 'Tetap', 'Kompak', ',', 'PKB', 'Bali', 'Siap', 'Usung', 'Gus', 'AMI', 'Menjadi', 'Capres', '2024', 'https://t.co/HCCsXdveED']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O']","[18259, 24119, 13847, 28901, 16960, 2164, 18785, 18018, 32028, 16629, 8153, 31683, 25305, 30914]","[12, 12, 12, 12, 8, 0, 12, 12, 9, 10, 12, 12, 12, 12]","[['PKB Bali', 'ORG'], ['Gus AMI', 'PER']]","[Counter({'ORG': 1, 'PER': 1})]",101000
1381612357575577604,"['mba', 'yeaji', 'semoga', 'baik-baik', 'aja', 'ya', 'mba', '.', 'jgn', 'lupa', 'makan', 'ya', 'mba', '.', 'istirahat', 'yg', 'cukup', '.', 'kalo', 'gak', 'kuat', 'masak', 'ya', 'gofood', 'aja', 'mba', '.', 'sabar', 'ya', 'mba', 'yeaji', '.', 'kalo', 'kata', 'kak', 'bubblygram', ',', 'badai', 'pasti', 'berlalu', '.', 'semangat', 'banzai', 'hwaiting']","['O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[31740, 13656, 14766, 17111, 19911, 23197, 31740, 19406, 21588, 6864, 19917, 23197, 31740, 19406, 10552, 25310, 4946, 19406, 18177, 26570, 10806, 18596, 23197, 16614, 19911, 31740, 19406, 5897, 23197, 31740, 13656, 19406, 18177, 28732, 34688, 11571, 28901, 15845, 17317, 13882, 19406, 11762, 4809, 17083]","[12, 9, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 2, 12, 12, 12, 12, 12, 12, 9, 12, 12, 12, 12, 9, 12, 12, 12, 12, 12, 12, 12, 12]","[['yeaji', 'PER'], ['gofood', 'PROD'], ['yeaji', 'PER'], ['bubblygram', 'PER']]","[Counter({'PER': 3, 'PROD': 1})]",100100
1381613192447553537,"['@subschfess', 'Udah', 'biasaa', 'sihh', 'emamg', 'ada', 'trs', 'serem""', '""', 'wkwkwk', 'kgn', 'berpaku', 'jogja', 'alim', 'nder']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']","[32667, 13785, 17828, 1979, 18270, 29853, 6016, 27290, 20322, 12031, 24045, 32550, 21383, 10346, 12315]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 6, 12, 12]","[['jogja', 'LOC']]",[Counter({'LOC': 1})],010000
1381616088941662208,"['@simp4ferxic', 'bagi', 'bagi', 'takjil', 'hahahaha']","['O', 'O', 'O', 'O', 'O']","[14901, 27814, 27814, 18825, 14957]","[12, 12, 12, 12, 12]",[],[Counter()],000000
1381617013697568768,"['Nonton', 'ulang', 'rekaman', 'kelas', 'trs', 'pas', 'aku', 'presentasi', ',', 'KOK', 'GAK', 'KAYA', 'SUARAKU', 'BISA', 'BEDA', 'BANGET', 'GITU', 'YA', 'KOBISAA']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[7501, 10523, 18090, 20121, 6016, 29018, 16310, 12704, 28901, 6026, 29078, 15095, 34937, 31759, 2918, 16862, 31495, 11815, 33889]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",[],[Counter()],000000
1381617466099429380,"['Ketumnya', 'Jadi', 'Tokoh', 'Partai', 'dengan', 'Elektabilitas', 'Tertinggi', 'Golkar', ':', 'Pak', 'Airlangga', 'Fokus', 'Tangani', 'Covid…', 'https://t.co/0QMpcidx5D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O']","[12825, 33127, 28596, 12428, 13864, 29891, 2863, 32234, 20999, 33102, 13104, 25935, 18702, 3251, 1430]","[12, 12, 12, 12, 12, 12, 12, 8, 12, 12, 9, 12, 12, 12, 12]","[['Golkar', 'ORG'], ['Airlangga', 'PER']]","[Counter({'ORG': 1, 'PER': 1})]",101000
1381617567731740672,"['@needaboyfie', 'Waah', '.', 'Masker', 'nya', 'dancing', 'in', 'the', 'dark']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[7244, 8490, 19406, 22401, 10852, 28382, 26931, 21762, 27778]","[12, 12, 12, 12, 12, 12, 12, 12, 12]",[],[Counter()],000000
1381618902791192576,"['@Ari3Pras', 'Jokowi', 'Pernah', 'Sakit', 'Hati', ',', 'Di', 'Tengah', 'Pilpres', '2014', 'Jokowi-JK', 'Nyaris', 'Kolaps', 'Dan', 'Cak', 'Imin', 'Mau', 'Tarik', 'Dukungan', 'Dan', 'Pindah', 'Ke', 'Prabowo-Hatta', 'Sehingga', 'Akhirnya', 'Mega', 'Harus', 'Turun', 'Gunung']","['O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EV', 'I-EV', 'B-PER', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'B-PER', 'O', 'O', 'O']","[12591, 25116, 30081, 11784, 18333, 28901, 19063, 11415, 28465, 5362, 12358, 450, 19648, 24182, 33844, 13503, 11233, 14105, 7925, 24182, 26004, 10138, 31866, 33130, 11853, 27175, 13102, 32305, 10022]","[12, 9, 12, 12, 12, 12, 12, 12, 7, 11, 9, 12, 12, 12, 12, 9, 12, 12, 12, 12, 12, 12, 9, 12, 12, 9, 12, 12, 12]","[['Jokowi', 'PER'], ['Pilpres 2014', 'EV'], ['Jokowi-JK', 'PER'], ['Imin', 'PER'], ['Prabowo-Hatta', 'PER'], ['Mega', 'PER']]","[Counter({'PER': 5, 'EV': 1})]",100001
1381619314118193157,"['@hooniversefctry', 'wkwkwkwk', 'cod', 'mentai', 'di', 'borobudur']","['O', 'O', 'O', 'O', 'O', 'B-LOC']","[13414, 6059, 19585, 14654, 11172, 18631]","[12, 12, 12, 12, 12, 6]","[['borobudur', 'LOC']]",[Counter({'LOC': 1})],010000
1381621460507062275,"['@Dennysiregar7', 'Asal', 'Prabowo', 'Tidak', 'Ada', 'Tujuan', 'Lain', 'Aja']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O']","[11452, 13094, 5106, 14530, 22745, 34008, 9019, 20150]","[12, 12, 9, 12, 12, 12, 12, 12]","[['Prabowo', 'PER']]",[Counter({'PER': 1})],100000
1381621585799356416,"['@ShopeeID', 'SHOPEE', '#ShopeeIkatanCinta', '#44ShopeeMamamoo', 'Bismillah', ',', 'last', 'day', '.', 'Semoga', 'beruntung', 'ya', 'Allah����']","['O', 'B-PROD', 'B-EV', 'B-EV', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[25692, 1682, 1186, 12068, 23671, 28901, 142, 20579, 19406, 13117, 16121, 23197, 16732]","[12, 2, 7, 7, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[['SHOPEE', 'PROD'], ['#ShopeeIkatanCinta', 'EV'], ['#44ShopeeMamamoo', 'EV']]","[Counter({'EV': 2, 'PROD': 1})]",000101
1381621883406192640,"['Ptn', 'buat', 'kalian', 'yang', 'udah', 'utbk', 'khususnya', 'pusat', 'utbk', 'jogja', ',', 'terkhusus', 'banget', 'uny', ',', 'tadi', 'wajib', 'bawa', 'apa', 'aja', 'ya', '?', 'kalo', 'udah', 'genose', 'sks', 'wajib', 'ga', '?', 'trus', 'face', 'shield', 'wajib', 'ga', '?', 'handsani', '?', 'makasih']","['O', 'O', 'O', 'O', 'O', 'B-EV', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[8596, 17010, 5251, 1763, 5402, 23280, 35055, 15813, 23280, 21383, 28901, 26574, 22423, 1077, 28901, 15080, 20624, 2190, 30657, 19911, 23197, 29382, 18177, 5402, 27477, 19363, 20624, 22696, 29382, 34703, 13996, 29621, 20624, 22696, 29382, 19056, 29382, 19639]","[12, 12, 12, 12, 12, 7, 12, 12, 12, 6, 12, 12, 12, 6, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[['utbk', 'EV'], ['jogja', 'LOC'], ['uny', 'LOC']]","[Counter({'LOC': 2, 'EV': 1})]",010001
1381621923679899651,"['@alex_hunter146', '@Ari3Pras', '@narkosun', 'Setelah', 'naik', 'haji', 'berubah', 'nama', 'menjadi', 'Abdullah', 'Muhaimin', 'Iskandar', ',', 'anak', 'muda', 'yng', 'dulu', 'diorbitkan', 'Gusdur', 'dan', 'menikamnya', 'dari', 'belakang', '.', 'Sangat', 'ambisius', 'dalam', 'politik']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[30269, 12591, 4439, 30020, 19471, 6852, 1792, 12861, 18457, 23503, 6311, 27932, 28901, 9271, 15276, 13152, 23250, 22419, 19649, 22325, 19840, 28364, 30743, 19406, 32370, 33815, 5136, 4461]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 9, 10, 10, 12, 12, 12, 12, 12, 12, 9, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[['Abdullah Muhaimin Iskandar', 'PER'], ['Gusdur', 'PER']]",[Counter({'PER': 2})],100000
1381623385856303108,"['Tinjau', 'Gempa', 'Lumajang', ',', 'Khofifah', 'Indar', 'Parawansa', 'Sempatkan', 'Nikmati', 'Nasi', 'Bungkus', 'dengan', 'Warga', 'https://t.co/owldvbd5ew']","['O', 'B-EV', 'I-EV', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[6968, 26148, 32819, 28901, 18158, 6986, 12280, 35250, 23067, 28026, 27686, 13864, 7033, 29254]","[12, 7, 11, 12, 9, 10, 10, 12, 12, 12, 12, 12, 12, 12]","[['Gempa Lumajang', 'EV'], ['Khofifah Indar Parawansa', 'PER']]","[Counter({'EV': 1, 'PER': 1})]",100001
