tweet_id,token,ner,token_idx,ner_idx,entities,count_entities,onehot_entities
1383333084397850627,"['Gandeng', 'Baznas', ',', 'BPKH', 'Salurkan', 'Ambulans', 'ke', 'Deli', 'Serdang', 'https://t.co/mNlk1EtrwY', '""', 'Gandeng', 'Baznas', ',', 'BPKH', 'Salurkan', 'Ambulans', 'ke', 'Deli', 'Serdang', 'https://t.co/mNlk1EtrwY', '""']","['O', 'B-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O']","[18887, 25177, 16003, 15074, 20288, 32784, 26942, 0, 8138, 3440, 7511, 18887, 25177, 16003, 15074, 20288, 32784, 26942, 0, 8138, 3440, 7511]","[11, 1, 11, 1, 11, 11, 11, 2, 4, 11, 11, 11, 1, 11, 1, 11, 11, 11, 2, 4, 11, 11]","[['Baznas', 'ORG'], ['BPKH', 'ORG'], ['Deli Serdang', 'LOC'], ['Baznas', 'ORG'], ['BPKH', 'ORG'], ['Deli Serdang', 'LOC']]","[Counter({'ORG': 4, 'LOC': 2})]",011000
1383334081102893061,"['@tokopedia', 'YA', 'KALI', 'NGGAK', 'KUY', '#TokopediaxTHEBOYZ', 'YA', 'KALI', 'NGGAK', 'KUY', '#TokopediaxTHEBOYZ', 'YA', 'KALI', 'NGGAK', 'KUY', '#TokopediaxTHEBOYZ', 'YA', 'KALI', 'NGGAK', 'KUY', '#TokopediaxTHEBOYZ', 'YA', 'KALI', 'NGGAK', 'KUY', '#TokopediaxTHEBOYZ', 'YA', 'KALI', 'NGGAK', 'KUY', '#TokopediaxTHEBOYZ', 'YA', 'KALI', 'NGGAK', 'KUY', '#TokopediaxTHEBOYZ']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[25333, 32559, 35191, 4147, 33220, 34471, 32559, 35191, 4147, 33220, 34471, 32559, 35191, 4147, 33220, 34471, 32559, 35191, 4147, 33220, 34471, 32559, 35191, 4147, 33220, 34471, 32559, 35191, 4147, 33220, 34471, 32559, 35191, 4147, 33220, 34471]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",[],[Counter()],000000
1383334903127830529,"['Kenapa', 'sih', 'tiap', 'hari', 'hari', 'awal', 'puasa', 'selalu', 'sakit', 'perut']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[10897, 13058, 29839, 26707, 26707, 1071, 27521, 17809, 21073, 27557]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",[],[Counter()],000000
1383334950661885955,"['Ridwan', 'Kamil', 'Jawab', 'Tudingan', 'Kakak', 'Iparnya', 'Tersangkut', 'Korupsi', 'Banprov', 'Indramayu', 'https://t.co/l3eMghypZj']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","[16804, 5086, 31615, 9799, 35188, 17324, 11201, 28360, 3625, 31111, 26054]","[5, 8, 11, 11, 11, 11, 11, 11, 11, 2, 11]","[['Ridwan Kamil', 'PER'], ['Indramayu', 'LOC']]","[Counter({'PER': 1, 'LOC': 1})]",110000
1383336579511382019,"['Kemantren', 'Fest', '2021', 'Bakal', 'Tampilkan', 'Potensi', 'Seni', 'Budaya', 'Mantrijeron', 'secara', 'Virtual', '-', 'Harian', 'Jogja', 'https://t.co/93HhlqI20F', '#jogja', '#sewamobil', '#rentalmobil', '#sewamobiljogja', '#rentalmobiljogja', '#wisatajogja', '#mobilwisatajogja', '#diy', '#yogya', '#yogyakarta', '#jogjakarta', '""', 'Kemantren', 'Fest', '2021', 'Bakal', 'Tampilkan', 'Potensi', 'Seni', 'Budaya', 'Mantrijeron', 'secara', 'Virtual', '-', 'Harian', 'Jogja', 'https://t.co/93HhlqI20F', '#jogja', '#sewamobil', '#rentalmobil', '#sewamobiljogja', '#rentalmobiljogja', '#wisatajogja', '#mobilwisatajogja', '#diy', '#yogya', '#yogyakarta', '#jogjakarta', '""']","['B-EV', 'I-EV', 'I-EV', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EV', 'I-EV', 'I-EV', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[10034, 671, 18209, 9124, 31135, 14369, 23039, 33060, 27768, 4042, 34150, 32972, 10919, 28368, 26566, 23443, 22155, 3536, 3607, 8834, 24469, 5848, 19218, 29492, 3947, 22052, 7511, 10034, 671, 18209, 9124, 31135, 14369, 23039, 33060, 27768, 4042, 34150, 32972, 10919, 28368, 26566, 23443, 22155, 3536, 3607, 8834, 24469, 5848, 19218, 29492, 3947, 22052, 7511]","[10, 12, 12, 11, 11, 11, 11, 11, 2, 11, 11, 11, 1, 7, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 12, 12, 11, 11, 11, 11, 11, 11, 11, 11, 11, 1, 7, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]","[['Kemantren Fest 2021', 'EV'], ['Mantrijeron', 'LOC'], ['Harian Jogja', 'ORG'], ['Kemantren Fest 2021', 'EV'], ['Harian Jogja', 'ORG']]","[Counter({'EV': 2, 'ORG': 2, 'LOC': 1})]",011001
1383337813848903680,"['@Santi_nya', 'Selain', 'kurma', ',', 'tebu', ',', 'madu', 'apa', 'lagi', 'yang', 'manis', '?', 'Ya', 'kak', 'Santi', 'lah✨']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']","[30233, 1485, 15873, 16003, 33049, 16003, 470, 33448, 4607, 20943, 28727, 29995, 25791, 16296, 19833, 17151]","[5, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 5, 11]","[['@Santi_nya', 'PER'], ['Santi', 'PER']]",[Counter({'PER': 2})],100000
1383342859596619776,"['Mungkinkah', 'Megawati', 'Restui', 'Ganjar', 'Maju', 'Pilpres', '2024?', 'https://t.co/G9HJw0lc0M', '#Terbaru', '#berita', '#editorial', '#live']","['O', 'B-PER', 'O', 'B-PER', 'O', 'B-EV', 'I-EV', 'O', 'O', 'O', 'O', 'O']","[13432, 20950, 30316, 33, 2943, 33509, 13820, 29066, 26852, 4377, 26829, 10198]","[11, 5, 11, 5, 11, 10, 12, 11, 11, 11, 11, 11]","[['Megawati', 'PER'], ['Ganjar', 'PER'], ['Pilpres 2024?', 'EV']]","[Counter({'PER': 2, 'EV': 1})]",100001
1383343225117712385,"['ksfs', 'pr3order', 'album', 'nct', 'dream', 'hot', 'sauce', 'yang', 'dom', 'bali', 'atau', 'jogja', 'yukk', 'ikut', 'disinii']","['O', 'O', 'O', 'B-WA', 'I-WA', 'I-WA', 'I-WA', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O']","[12318, 1287, 1315, 11439, 7574, 21127, 12440, 20943, 11156, 19935, 20143, 24764, 32256, 28136, 14587]","[11, 11, 11, 6, 0, 0, 0, 11, 11, 2, 11, 2, 11, 11, 11]","[['nct dream hot sauce', 'WA'], ['bali', 'LOC'], ['jogja', 'LOC']]","[Counter({'LOC': 2, 'WA': 1})]",010010
1383344717350379520,"['Bogor', 'Timur', 'Dan', 'Indramayu', 'Barat', 'Disetujui', 'Komisi', '1', 'DPRD', 'Provinsi', 'Dan', 'Gubernur', 'Jawa', 'Barat', 'Untuk', 'Menjadi', 'Kabupaten', 'Baru', '--', 'https://t.co/wQHRUxxsfE']","['B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O']","[3827, 18994, 32334, 31111, 26794, 28229, 13932, 25133, 29162, 23206, 32334, 12947, 19194, 26794, 18945, 10986, 18413, 28559, 16493, 2000]","[2, 4, 11, 2, 4, 11, 1, 7, 7, 7, 7, 7, 7, 7, 11, 11, 11, 11, 11, 11]","[['Bogor Timur', 'LOC'], ['Indramayu Barat', 'LOC'], ['Komisi 1 DPRD Provinsi Dan Gubernur Jawa Barat', 'ORG']]","[Counter({'LOC': 2, 'ORG': 1})]",011000
1383348916620431362,"['@liputan6dotcom', 'Kurma', 'goreng']","['O', 'O', 'O']","[29840, 8804, 1306]","[11, 11, 11]",[],[Counter()],000000
1383352983576997889,"['@malaymail', 'Vaksin', 'percubaan', 'utk', 'politikus', 'https://t.co/jep2sVcVNx']","['O', 'O', 'O', 'O', 'O', 'O']","[16773, 29953, 11211, 33726, 29488, 35356]","[11, 11, 11, 11, 11, 11]",[],[Counter()],000000
1383355458153418756,"['@SosmedAnu', 'Aib', 'kyk', 'gini', 'hrs', 'diksh', 'tau', 'ga', 'sih', 'ke', 'calonnya', '?', 'Menurutku', 'coba', 'ksh', 'tau', 'abangnya', 'lg', 'Klo', 'msh', 'ngelakuin', ',', 'lapor', 'ke', 'calonnya', 'Jgn', 'diem', 'aja', 'kasian', 'ih', 'calon', 'kk', 'ipar', 'lu', 'Dia', 'yg', 'bakal', 'nanggung', 'sakit', 'dipernikahannya', 'Tp', 'emang', 'bnr', 'sih', 'cwo', 'klo', 'ktm', 'cwe', 'prtmanya', 'pasti', 'bakal', 'clbk', 'lg']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[27814, 25980, 11015, 17323, 21416, 3866, 35368, 22075, 13058, 26942, 14113, 29995, 24365, 26270, 26142, 35368, 13881, 23938, 12123, 34017, 35040, 16003, 25666, 26942, 14113, 7788, 14020, 19809, 7033, 11976, 29825, 2264, 26807, 1118, 17154, 9075, 16429, 3660, 21073, 27480, 14621, 16990, 4549, 13058, 33794, 5165, 28274, 10958, 22994, 35239, 16429, 9273, 23938]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",[],[Counter()],000000
1383357844691460097,"['Jadi', 'inget', 'siwon', 'mirip', 'surya', 'paloh']","['O', 'O', 'B-PER', 'O', 'B-PER', 'I-PER']","[32618, 2934, 30467, 6238, 23555, 6359]","[11, 11, 5, 11, 5, 8]","[['siwon', 'PER'], ['surya paloh', 'PER']]",[Counter({'PER': 2})],100000
1383358608323211264,"['@SahabatSaber', 'Saya', 'dukung', 'mas', 'Gibran', 'jadi', 'Gubernur', 'Jawa', 'Tengah', 'dulu', '.', 'Setelah', 'itu', 'dukung', 'jadi', 'RI-1', '""', '@SahabatSaber', 'Saya', 'dukung', 'mas', 'Gibran', 'jadi', 'Gubernur', 'Jawa', 'Tengah', 'dulu', '.', 'Setelah', 'itu', 'dukung', 'jadi', 'RI-1', '""']","['O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[14044, 27261, 33510, 20856, 5204, 5265, 12947, 19194, 21383, 2150, 2690, 27514, 16718, 33510, 5265, 4709, 7511, 14044, 27261, 33510, 20856, 5204, 5265, 12947, 19194, 21383, 2150, 2690, 27514, 16718, 33510, 5265, 4709, 7511]","[11, 11, 11, 11, 5, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 5, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]","[['Gibran', 'PER'], ['Gibran', 'PER']]",[Counter({'PER': 2})],100000
1383361120266719236,"['BAKSOO', 'JOGJA']","['O', 'B-LOC']","[11784, 34662]","[11, 2]","[['JOGJA', 'LOC']]",[Counter({'LOC': 1})],010000
1383363704234803200,"['@faqjar', '@TokopediaCare', '@tokopedia', 'Warna', 'hijau', 'Kesukaanku', ',', 'Tokopedia', 'ecomerce', 'andalanku', '#SelaluAdaSolusi', '#TokopediaCare']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'O', 'O', 'O', 'O']","[33702, 25481, 25333, 3159, 17236, 29994, 16003, 28164, 18957, 6763, 13317, 28675]","[11, 11, 11, 11, 11, 11, 11, 3, 11, 11, 11, 11]","[['Tokopedia', 'PROD']]",[Counter({'PROD': 1})],000100
1383366053749657600,"['Zulhas', 'Kritik', 'Poros', 'Islam', ',', 'PAN', 'Bakal', 'Kebagian', 'Jatah', 'di', 'Reshuffle', '?', 'https://t.co/MRzSduI9Bi', 'Ada', 'udang', 'dibalik', 'batu', '.', 'Tidak', 'mewakili', 'suara', 'basis', 'masa', 'PAN']","['B-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","[29591, 13791, 34775, 31791, 16003, 27103, 9124, 33089, 21324, 22808, 15037, 29995, 6702, 20193, 8929, 1456, 34546, 2690, 15269, 14806, 22096, 4727, 21621, 27103]","[5, 11, 11, 11, 11, 1, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 1]","[['Zulhas', 'PER'], ['PAN', 'ORG'], ['PAN', 'ORG']]","[Counter({'ORG': 2, 'PER': 1})]",101000
1383366263838183426,"['Gatau', 'knp', 'pen', 'ngerasain', 'aja', 'vibesnya', 'bulan', 'ramadhan', 'di', 'jogja']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']","[31728, 25220, 3198, 6874, 19809, 5712, 18449, 1235, 22808, 24764]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 2]","[['jogja', 'LOC']]",[Counter({'LOC': 1})],010000
1383366748842328074,"['Wan', 'abut', 'curi', 'atar', 'cari', 'panggung', 'Anies', 'Baswedan', 'Keluar', 'Kandang', 'Masuk', 'Markas', 'Ganjar', 'Pranowo', ',', 'Warganet', ':', 'Ngapain', 'Keluyuran', 'ke', 'Cilacap', '.', 'https://t.co/i0JCpbZ7bX']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']","[23931, 29021, 11677, 33576, 21487, 19166, 15814, 27427, 5194, 25708, 15719, 28514, 33, 13203, 16003, 20003, 31737, 27805, 29335, 26942, 22748, 2690, 21691]","[5, 8, 11, 11, 11, 11, 5, 8, 11, 11, 11, 11, 5, 8, 11, 11, 11, 11, 11, 11, 2, 11, 11]","[['Wan abut', 'PER'], ['Anies Baswedan', 'PER'], ['Ganjar Pranowo', 'PER'], ['Cilacap', 'LOC']]","[Counter({'PER': 3, 'LOC': 1})]",110000
1383368342187114497,"['@OposisiCerdas', 'Yah', 'Demokrat', 'Jangan', 'Sampai', 'Kehilangan', 'Character', 'mendukung', 'pemerintahan', 'tidak', 'harus', 'berada', 'dalam', 'pemerintahan', 'kalau', 'itu', 'alasannya', 'sangat', 'transaksional', 'Mas', 'AHY', 'jelas', 'menunjukan', 'dukungan', 'yang', 'kuat', 'dalam', 'menghadapi', 'pandemi']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[32760, 16373, 30420, 16007, 18806, 1240, 11447, 34837, 16241, 30952, 1060, 25549, 32100, 16241, 29156, 16718, 23055, 30176, 16103, 10462, 30005, 29730, 18935, 25689, 20943, 25521, 32100, 18094, 10287]","[11, 11, 1, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 5, 11, 11, 11, 11, 11, 11, 11, 11]","[['Demokrat', 'ORG'], ['AHY', 'PER']]","[Counter({'ORG': 1, 'PER': 1})]",101000
1383370305020649475,"['@titangabut', 'Jogja', 'ga', 'si']","['O', 'B-LOC', 'O', 'O']","[32117, 28368, 22075, 31161]","[11, 2, 11, 11]","[['Jogja', 'LOC']]",[Counter({'LOC': 1})],010000
1383372546163187719,"['RT', '@anasnic', ':', 'Ganjar', 'Pranowo', 'Pastikan', 'Stok', 'Logistik', 'Kebencanaan', 'di', 'Jateng', 'Aman', 'https://t.co/qCn6YAO3Tn', 'lewat', '@YouTube']","['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']","[16167, 21820, 31737, 33, 13203, 17735, 19484, 11290, 29211, 22808, 23618, 7826, 16670, 7564, 14901]","[11, 11, 11, 5, 8, 11, 11, 11, 11, 11, 2, 11, 11, 11, 11]","[['Ganjar Pranowo', 'PER'], ['Jateng', 'LOC']]","[Counter({'PER': 1, 'LOC': 1})]",110000
1383380466217066501,"['Alhamdulillah', 'sdh', 'berbuka', 'kurma', '1', 'risol', '2', 'tahu', '2', 'sm', 'teh', 'manis', '����', 'gorengan', 'emng', 'gk', 'bs', 'di', 'pisah', 'dr', 'teh', 'manis', '(', 'alesan', 'tp', 'trnang', 'gorengan', 'bikin', 'sendiri', 'kok', 'mumpung', 'libur', 'masak2', '��', 'https://t.co/Y1XMVCyh2Q']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[8428, 6060, 31315, 15873, 25133, 560, 24393, 18215, 24393, 13360, 1652, 28727, 32148, 29651, 19072, 34945, 32190, 22808, 19576, 25322, 1652, 28727, 13543, 25061, 31282, 4336, 29651, 13534, 18101, 28100, 34654, 17546, 25009, 14700, 23902]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",[],[Counter()],000000
1383382521467990020,"['Warganya', 'sibuk', 'nyari2', 'rumah', 'tinggal', ',', 'eh', 'gubernurnya', 'sibuk', 'cari2', 'panggung', 'Sambangi', 'Cilacap', ',', 'Anies', 'Baswedan', 'Bikin', 'Warganet', 'Heboh', 'Singgung', 'Ganjar', 'Pranowo', ':', 'Manuver', 'Politik', 'https://t.co/9Lip3XLEfd']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O']","[3303, 28377, 26917, 3400, 16888, 16003, 20655, 24201, 28377, 27197, 19166, 23103, 22748, 16003, 15814, 27427, 4238, 20003, 21297, 11602, 33, 13203, 31737, 3355, 8328, 5031]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 2, 11, 5, 8, 11, 11, 11, 11, 5, 8, 11, 11, 11, 11]","[['Cilacap', 'LOC'], ['Anies Baswedan', 'PER'], ['Ganjar Pranowo', 'PER']]","[Counter({'PER': 2, 'LOC': 1})]",110000
1383383405044277255,"['lha', 'gubernur', 'jateng', 'ngapain', 'aja']","['O', 'B-PER', 'I-PER', 'O', 'O']","[3221, 14355, 33084, 7127, 19809]","[11, 5, 8, 11, 11]","[['gubernur jateng', 'PER']]",[Counter({'PER': 1})],100000
1383393479951216650,"['RT', '@InfoLamongan', ':', 'Lowongan', 'Kerja', 'PT', '.', 'Bank', 'Muamalat', 'Indonesia', ',', 'Bagian', 'Teller', 'untuk', 'ditempatkan', 'di', 'Lamongan', ',', 'info', 'lengkap', 'klik', 'http://t.co/Oq…']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']","[16167, 19193, 31737, 7096, 31269, 12709, 2690, 28427, 15120, 30006, 16003, 13240, 30583, 7991, 8855, 22808, 9242, 16003, 7663, 23491, 9912, 7060]","[11, 11, 11, 11, 11, 1, 11, 7, 7, 7, 11, 11, 11, 11, 11, 11, 2, 11, 11, 11, 11, 11]","[['PT Muamalat Indonesia', 'ORG'], ['Lamongan', 'LOC']]","[Counter({'ORG': 1, 'LOC': 1})]",011000
1383397052017639425,"['Kabar', 'Duka', 'dari', 'Ridwan', 'Kamil', 'Terkait', 'Kondisi', 'Kesehatan', 'Istrinya', ',', 'Begini', 'Kondisinya', 'Sekarang', 'https://t.co/SL6eLgd9DE']","['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[4240, 27113, 26138, 16804, 5086, 12749, 16402, 23056, 12494, 16003, 7680, 28112, 27311, 7356]","[11, 11, 11, 5, 8, 11, 11, 11, 11, 11, 11, 11, 11, 11]","[['Ridwan Kamil', 'PER']]",[Counter({'PER': 1})],100000
1383397370868600833,"['@geloraco', 'Please', 'dukung', 'pak', 'Jokowi', 'menjadi', 'ketum', 'PDIP', '.', 'Beliau', 'sudah', 'pantas', 'utk', 'menduduki', 'ketum', 'PDIP', 'menggantikan', 'bu', 'Megawati', '.', 'Beliau', 'sudah', 'sangat', 'baik', 'sebagai', 'pemimpin', '.', 'Tolong', 'banget', 'untuk', 'dijadikan', 'ketum', 'PDIP', 'yah', 'gaes']","['O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']","[29402, 12811, 33510, 30633, 9817, 21937, 11026, 16561, 2690, 16627, 34629, 17904, 33726, 33820, 11026, 16561, 11601, 16240, 20950, 2690, 16627, 34629, 30176, 2043, 32395, 22072, 2690, 23516, 19765, 7991, 25465, 11026, 16561, 5811, 17276]","[11, 11, 11, 11, 5, 11, 11, 1, 11, 11, 11, 11, 11, 11, 11, 1, 11, 11, 5, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 1, 11, 11]","[['Jokowi', 'PER'], ['PDIP', 'ORG'], ['PDIP', 'ORG'], ['Megawati', 'PER'], ['PDIP', 'ORG']]","[Counter({'ORG': 3, 'PER': 2})]",101000
1383399913367621636,"['Istri', 'Ridwan', 'Kamil', ',', 'Atalia', 'Praratya', 'Kabarkan', 'Dirinya', 'Positif', 'Corona', 'https://t.co/Za672ivBBD']","['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']","[22951, 16804, 5086, 16003, 14631, 11247, 10518, 14074, 14117, 26964, 11370]","[11, 11, 11, 11, 5, 8, 11, 11, 11, 11, 11]","[['Atalia Praratya', 'PER']]",[Counter({'PER': 1})],100000
1383402787510181893,"['@tq3illl', 'surya', 'paloh��������']","['O', 'B-PER', 'I-PER']","[11393, 23555, 21172]","[11, 5, 8]","[['surya paloh��������', 'PER']]",[Counter({'PER': 1})],100000
1383404249032261633,"['@sdtrawberry', 'AKU', 'TUNGGU', 'DI', 'JOGJA', 'CANTIK', '&', 'lt;3']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O']","[19154, 18605, 20320, 29183, 34662, 139, 1940, 35190]","[11, 11, 11, 11, 2, 11, 11, 11]","[['JOGJA', 'LOC']]",[Counter({'LOC': 1})],010000
1383407918733697029,"['Dosen', 'Teknik', 'Elektro', 'UMY', 'Beri', 'Pelatihan', 'Pemasaran', 'Budi', 'Daya', 'Ikan', 'Air', 'Tawar', '&', 'amp', 'Guppy', 'https://t.co/aiah78Swqg', '#beritajogja', '#jogja', '#jogjaistimewa', 'https://t.co/vNRhTRVg6U']","['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[32023, 33683, 9890, 23379, 1390, 6195, 8225, 7656, 32685, 34933, 18023, 1790, 1940, 7469, 13749, 15199, 19000, 23443, 17048, 27118]","[11, 11, 11, 1, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]","[['UMY', 'ORG']]",[Counter({'ORG': 1})],001000
1383409137829117954,"['""""Nama', 'Iriana', 'Jokowi', 'menjadi', 'pilihan', 'responden', 'dengan', 'tingkat', 'keterpilihan', '17,7', 'persen', '.', 'Iriana', 'menempati', 'urutan', 'kedua', 'setelah', 'Puan', 'Maharani', 'dengan', '20,8', 'persen,”', 'kata', 'Direktur', 'Eksekutif', 'LPMM', ',', 'Daniel', 'Zafnat', ',', 'seperti', 'dikutip', 'dari', 'https://t.co/voS3bTNySr', ',', 'Sabtu', ',', '17', 'April']","['O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[31590, 16321, 9817, 21937, 20989, 6109, 5492, 26533, 4014, 14258, 527, 2690, 16321, 25952, 22112, 5061, 34398, 28075, 31241, 5492, 32287, 6943, 17834, 19932, 16818, 28357, 16003, 25369, 13591, 16003, 27525, 29601, 26138, 34991, 16003, 9668, 16003, 30597, 28840]","[11, 5, 8, 11, 11, 11, 11, 11, 11, 11, 11, 11, 5, 11, 11, 11, 11, 5, 8, 11, 11, 11, 11, 11, 11, 11, 11, 5, 8, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]","[['Iriana Jokowi', 'PER'], ['Iriana', 'PER'], ['Puan Maharani', 'PER'], ['Daniel Zafnat', 'PER']]",[Counter({'PER': 4})],100000
