token,ner,tweet_id,index
pemuda,O,1387637909528879107,14
dalam,O,1387637909528879107,15
sepak,O,1387637909528879107,16
bola,O,1387637909528879107,17
Indonesia,B-LOC,1387637909528879107,18
sukses,O,1387637909528879107,19
untuk,O,1387637909528879107,20
rans,B-ORG,1387637909528879107,21
cilegon,I-ORG,1387637909528879107,22
FC,I-ORG,1387637909528879107,23
#RajivRansFC,O,1387637909528879107,24
https://t.co/LQmPejnMQA,O,1387637909528879107,25
Ini,O,1383036988752760832,0
yang,O,1383036988752760832,1
nanya-nanyain,O,1383036988752760832,2
member,O,1383036988752760832,3
lain,O,1383036988752760832,4
di,O,1383036988752760832,5
SR,O,1383036988752760832,6
member,O,1383036988752760832,7
kayaknanyain,O,1383036988752760832,8
kemana,O,1383036988752760832,9
bu,O,1383036988752760832,10
megawati,B-PER,1383036988752760832,11
di,O,1383036988752760832,12
kampanye,O,1383036988752760832,13
grindra,B-ORG,1383036988752760832,14
",",O,1383036988752760832,15
stop!��,O,1383036988752760832,16
��,O,1387681409020530691,0
SPOTIFY,B-PROD,1387681409020530691,1
INDIVIDUAL,I-PROD,1387681409020530691,2
PLAN,I-PROD,1387681409020530691,3
��,O,1387681409020530691,4
»️,O,1387681409020530691,5
1,O,1387681409020530691,6
bulan,O,1387681409020530691,7
18k,O,1387681409020530691,8
»️,O,1387681409020530691,9
2,O,1387681409020530691,10
bulan,O,1387681409020530691,11
29k,O,1387681409020530691,12
»,O,1387681409020530691,13
️3,O,1387681409020530691,14
bulan,O,1387681409020530691,15
38k,O,1387681409020530691,16
»,O,1387681409020530691,17
️6,O,1387681409020530691,18
bulan,O,1387681409020530691,19
75k,O,1387681409020530691,20
✅,O,1387681409020530691,21
reg,O,1387681409020530691,22
indo,B-LOC,1387681409020530691,23
-,O,1387681409020530691,24
ada,O,1387681409020530691,25
lirik,O,1387681409020530691,26
✅,O,1387681409020530691,27
followers,O,1387681409020530691,28
tidak,O,1387681409020530691,29
hilang,O,1387681409020530691,30
✅,O,1387681409020530691,31
akun,O,1387681409020530691,32
tetap,O,1387681409020530691,33
/,O,1387681409020530691,34
sama,O,1387681409020530691,35
✅,O,1387681409020530691,36
legal,O,1387681409020530691,37
✅,O,1387681409020530691,38
full,O,1387681409020530691,39
garansi,O,1387681409020530691,40
wts,O,1387681409020530691,41
yang,O,1387681409020530691,42
jual,O,1387681409020530691,43
spo,O,1387681409020530691,44
inplan,O,1387681409020530691,45
murah,O,1387681409020530691,46
trusted,O,1387681409020530691,47
https://t.co/GRxsNg9hK0,O,1387681409020530691,48
@Dzaenatun,O,1389427886491242498,0
halo,O,1389427886491242498,1
kak,O,1389427886491242498,2
",",O,1389427886491242498,3
aku,O,1389427886491242498,4
nitip,O,1389427886491242498,5
jualan,O,1389427886491242498,6
APLIKASI,O,1389427886491242498,7
PREMIUM,O,1389427886491242498,8
ya,O,1389427886491242498,9
sama,O,1389427886491242498,10
ada,O,1389427886491242498,11
TOP,O,1389427886491242498,12
UP,O,1389427886491242498,13
GAMES,O,1389427886491242498,14
juga,O,1389427886491242498,15
loh,O,1389427886491242498,16
!,O,1389427886491242498,17
��,O,1389427886491242498,18
dana,B-PROD,1389427886491242498,19
",",O,1389427886491242498,20
ovo,B-PROD,1389427886491242498,21
",",O,1389427886491242498,22
shopeepay,B-PROD,1389427886491242498,23
",",O,1389427886491242498,24
pulsa,O,1389427886491242498,25
tsel,B-PROD,1389427886491242498,26
(,O,1389427886491242498,27
tergantung,O,1389427886491242498,28
orderan,O,1389427886491242498,29
),O,1389427886491242498,30
+,O,1389427886491242498,31
5k,O,1389427886491242498,32
=,O,1389427886491242498,33
khusus,O,1389427886491242498,34
orderan,O,1389427886491242498,35
di,O,1389427886491242498,36
bawah,O,1389427886491242498,37
30k,O,1389427886491242498,38
+,O,1389427886491242498,39
10k,O,1389427886491242498,40
=,O,1389427886491242498,41
khusus,O,1389427886491242498,42
orderan,O,1389427886491242498,43
di,O,1389427886491242498,44
atas,O,1389427886491242498,45
30k,O,1389427886491242498,46
��,O,1389427886491242498,47
tanya-tanya,O,1389427886491242498,48
dan,O,1389427886491242498,49
order,O,1389427886491242498,50
bisa,O,1389427886491242498,51
DM,O,1389427886491242498,52
atau,O,1389427886491242498,53
WA,B-PROD,1389427886491242498,54
yaaa,O,1389427886491242498,55
https://t.co/alcD7waXNY,O,1389427886491242498,56
Gubernur,O,1384636682608156674,0
Khofifah,B-PER,1384636682608156674,1
Tekankan,O,1384636682608156674,2
u,O,1384636682608156674,3
/,O,1384636682608156674,4
Pentingnya,O,1384636682608156674,5
Etika,O,1384636682608156674,6
Digital,O,1384636682608156674,7
Gerak,O,1381519178234925058,0
cepat,O,1381519178234925058,1
Gubernur,O,1381519178234925058,2
Jateng,O,1381519178234925058,3
@ganjarpranowo,B-PER,1381519178234925058,4
setelah,O,1381519178234925058,5
mendapat,O,1381519178234925058,6
peringatan,O,1381519178234925058,7
dampak,O,1381519178234925058,8
dari,O,1381519178234925058,9
siklon,O,1381519178234925058,10
tropis,O,1381519178234925058,11
di,O,1381519178234925058,12
NTT,B-LOC,1381519178234925058,13
adalah,O,1381519178234925058,14
meng-edukasi,O,1381519178234925058,15
masyarakat,O,1381519178234925058,16
agr,O,1381519178234925058,17
siap,O,1381519178234925058,18
menghadapi,O,1381519178234925058,19
"bencana,terutama",O,1381519178234925058,20
wilayah,O,1381519178234925058,21
selatan,O,1381519178234925058,22
Jateng,B-LOC,1381519178234925058,23
.,O,1381519178234925058,24
��,O,1381519178234925058,25
https://t.co/S0BfXuv84r,O,1381519178234925058,26
Pelaksanaan,O,1387977102859722753,0
shalat,O,1387977102859722753,1
Terawih,O,1387977102859722753,2
ditengah,O,1387977102859722753,3
pandemi,B-EV,1387977102859722753,4
covid,I-EV,1387977102859722753,5
19,I-EV,1387977102859722753,6
@jokowi,O,1387977102859722753,7
@halimiskandarnu,O,1387977102859722753,8
@imansyukri,O,1387977102859722753,9
@malik_haramain,O,1387977102859722753,10
@taufikmadjid71,O,1387977102859722753,11
@yusradaridesa,O,1387977102859722753,12
@fachrilabalado,O,1387977102859722753,13
@Pusat_PPMD,O,1387977102859722753,14
@kemendesapdtt,O,1387977102859722753,15
@SukoyoKasekpro,O,1387977102859722753,16
@azzameldzikrie,O,1387977102859722753,17
@tppkemendes,O,1387977102859722753,18
@zella0602,O,1387977102859722753,19
#tppsumsel,O,1387977102859722753,20
#TPPBanyuasin,O,1387977102859722753,21
#tpptanjunglago,O,1387977102859722753,22
https://t.co/YHoubpe0mT,O,1387977102859722753,23
Cara,O,1382525538246479873,0
Dapat,O,1382525538246479873,1
Uang,O,1382525538246479873,2
dari,O,1382525538246479873,3
SnackVideo,B-PROD,1382525538246479873,4
-,O,1382525538246479873,5
Apk,O,1382525538246479873,6
Nuyul,O,1382525538246479873,7
Online,O,1382525538246479873,8
https://t.co/vRLUmB7bzS,O,1382525538246479873,9
@hitomikarawaci,O,1381217491817426950,0
bisaaa,O,1381217491817426950,1
udh,O,1381217491817426950,2
readyy,O,1381217491817426950,3
yuk,O,1381217491817426950,4
kak,O,1381217491817426950,5
��PROMO,O,1381217491817426950,6
NETFLIX,B-PROD,1381217491817426950,7
1,O,1381217491817426950,8
BULAN,O,1381217491817426950,9
FREE,O,1381217491817426950,10
VIU,B-PROD,1381217491817426950,11
��,O,1381217491817426950,12
NETFLIX,B-PROD,1381217491817426950,13
SHARING,O,1381217491817426950,14
3,O,1381217491817426950,15
BULAN,O,1381217491817426950,16
FREE,O,1381217491817426950,17
SPOTIFY,B-PROD,1381217491817426950,18
✅,O,1381217491817426950,19
bergaransi,O,1381217491817426950,20
",",O,1381217491817426950,21
legal,O,1381217491817426950,22
",",O,1381217491817426950,23
trusted,O,1381217491817426950,24
open,O,1381217491817426950,25
reseller,O,1381217491817426950,26
juga,O,1381217491817426950,27
buat,O,1381217491817426950,28
yg,O,1381217491817426950,29
mau,O,1381217491817426950,30
punya,O,1381217491817426950,31
penghasilan��,O,1381217491817426950,32
t,O,1381217491817426950,33
.,O,1381217491817426950,34
jual,O,1381217491817426950,35
cari,O,1381217491817426950,36
beli,O,1381217491817426950,37
mana,O,1381217491817426950,38
fast,O,1381217491817426950,39
ress,O,1381217491817426950,40
join,O,1381217491817426950,41
need,O,1381217491817426950,42
viu,B-PROD,1381217491817426950,43
canva,B-PROD,1381217491817426950,44
iflix,B-PROD,1381217491817426950,45
disney,B-PROD,1381217491817426950,46
https://t.co/bFwZjJC0eX,O,1381217491817426950,47
@AliNgabalinNew,O,1385406759142002688,0
Itu,O,1385406759142002688,1
Kapolrinya,O,1385406759142002688,2
",",O,1385406759142002688,3
coba,O,1385406759142002688,4
kalo,O,1385406759142002688,5
presidennya,O,1385406759142002688,6
ada,O,1385406759142002688,7
keturunan,O,1385406759142002688,8
Kristen,O,1385406759142002688,9
seperti,O,1385406759142002688,10
Prabowo,B-PER,1385406759142002688,11
Subianto,I-PER,1385406759142002688,12
",",O,1385406759142002688,13
pasti,O,1385406759142002688,14
tambah,O,1385406759142002688,15
kelojotan,O,1385406759142002688,16
Gus,B-PER,1386914282231590915,0
AMI,I-PER,1386914282231590915,1
Dukung,O,1386914282231590915,2
RUU,O,1386914282231590915,3
Masyarakat,O,1386914282231590915,4
Adat,O,1386914282231590915,5
Segera,O,1386914282231590915,6
Disahkan,O,1386914282231590915,7
https://t.co/D4kbIYKDQB,O,1386914282231590915,8
@detikcom,O,1381936971157696514,0
Bantu,O,1381936971157696514,1
cc,O,1381936971157696514,2
ke,O,1381936971157696514,3
Gubernur,B-PER,1381936971157696514,4
Jabar,I-PER,1381936971157696514,5
biar,O,1381936971157696514,6
direspons,O,1381936971157696514,7
dengan,O,1381936971157696514,8
segera,O,1381936971157696514,9
",",O,1381936971157696514,10
permisi,O,1381936971157696514,11
Kada,B-PER,1381936971157696514,12
Jabar,I-PER,1381936971157696514,13
cc,O,1381936971157696514,14
:,O,1381936971157696514,15
@ridwankamil,O,1381936971157696514,16
@jabarprovgoid,O,1381936971157696514,17
Menteri,O,1386580564363284480,0
Pertahanan,O,1386580564363284480,1
Prabowo,B-PER,1386580564363284480,2
Subianto,I-PER,1386580564363284480,3
sampaikan,O,1386580564363284480,4
bela,O,1386580564363284480,5
sungkawa,O,1386580564363284480,6
kepada,O,1386580564363284480,7
keluarga,O,1386580564363284480,8
yang,O,1386580564363284480,9
ditinggalkan,O,1386580564363284480,10
atas,O,1386580564363284480,11
tragedi,O,1386580564363284480,12
yang,O,1386580564363284480,13
menimpa,O,1386580564363284480,14
Nanggala,B-PROD,1386580564363284480,15
402,I-PROD,1386580564363284480,16
.,O,1386580564363284480,17
Negara,O,1386580564363284480,18
utang,O,1386580564363284480,19
budi,O,1386580564363284480,20
pada,O,1386580564363284480,21
53,O,1386580564363284480,22
prajurit,O,1386580564363284480,23
KRI,B-PROD,1386580564363284480,24
Nanggala,I-PROD,1386580564363284480,25
402,I-PROD,1386580564363284480,26
yang,O,1386580564363284480,27
gugur,O,1386580564363284480,28
.,O,1386580564363284480,29
_,O,1386580564363284480,30
,O,1386580564363284480,31
Presiden,O,1386580564363284480,32
Joko,B-PER,1386580564363284480,33
Widodo,I-PER,1386580564363284480,34
#indonesiamaju,O,1386580564363284480,35
https://t.co/B1G273hMzJ,O,1386580564363284480,36
@rottenpenne,O,1387467729414737923,0
Bismillah,O,1387467729414737923,1
thr,O,1387467729414737923,2
1,O,1387467729414737923,3
unit,O,1387467729414737923,4
bmw,B-PROD,1387467729414737923,5
@nutjoonie,O,1381105984467202048,0
sayaaaa,O,1381105984467202048,1
[,O,1381105984467202048,2
spotify,B-PROD,1381105984467202048,3
family,I-PROD,1381105984467202048,4
plan,I-PROD,1381105984467202048,5
],O,1381105984467202048,6
—aktivasi/ppj,O,1381105984467202048,7
1,O,1381105984467202048,8
bulan,O,1381105984467202048,9
:,O,1381105984467202048,10
8k/8k,O,1381105984467202048,11
2,O,1381105984467202048,12
bulan,O,1381105984467202048,13
:,O,1381105984467202048,14
8k/10k,O,1381105984467202048,15
4,O,1381105984467202048,16
bulan,O,1381105984467202048,17
:,O,1381105984467202048,18
25k/27k,O,1381105984467202048,19
5,O,1381105984467202048,20
bulan,O,1381105984467202048,21
:,O,1381105984467202048,22
30k/32k,O,1381105984467202048,23
6,O,1381105984467202048,24
bulan,O,1381105984467202048,25
:,O,1381105984467202048,26
45k/45k,O,1381105984467202048,27
[,O,1381105984467202048,28
spotify,B-PROD,1381105984467202048,29
individual,I-PROD,1381105984467202048,30
plan,I-PROD,1381105984467202048,31
],O,1381105984467202048,32
—aktivasi/ppj,O,1381105984467202048,33
1,O,1381105984467202048,34
bulan,O,1381105984467202048,35
:,O,1381105984467202048,36
12k/17k,O,1381105984467202048,37
2,O,1381105984467202048,38
bulan,O,1381105984467202048,39
:,O,1381105984467202048,40
17k/22k,O,1381105984467202048,41
3,O,1381105984467202048,42
bulan,O,1381105984467202048,43
:,O,1381105984467202048,44
20k/27k,O,1381105984467202048,45
5,O,1381105984467202048,46
bulan,O,1381105984467202048,47
:,O,1381105984467202048,48
42k/45k,O,1381105984467202048,49
6,O,1381105984467202048,50
bulan,O,1381105984467202048,51
:,O,1381105984467202048,52
57k/60k,O,1381105984467202048,53
belum,O,1384696640880136193,0
sampe,O,1384696640880136193,1
ke,O,1384696640880136193,2
situ,O,1384696640880136193,3
pikirannya,O,1384696640880136193,4
Anies,B-PER,1384696640880136193,5
DKI,B-LOC,1384696640880136193,6
Gabenernya,O,1384696640880136193,7
Tulalit,O,1384696640880136193,8
https://t.co/9AUYYRooSb,O,1384696640880136193,9
@ShopeeID,O,1390618530383495173,0
Shopee,B-PROD,1390618530383495173,1
Pilihanku,O,1390618530383495173,2
#ShopeeRamadanEkstraSale,O,1390618530383495173,3
#HadiahLebaranDariShopee,O,1390618530383495173,4
#KejutanTHRShopee,O,1390618530383495173,5
*,O,1390618530383495173,6
1.445,O,1390618530383495173,7
@Gerindra,O,1382563081327284229,0
@prabowo,O,1382563081327284229,1
pak,O,1382563081327284229,2
prabowo,B-PER,1382563081327284229,3
ko,O,1382563081327284229,4
mrip,O,1382563081327284229,5
algajali,B-PER,1382563081327284229,6
c,O,1382563081327284229,7
“Tdk,O,1380984918746914816,0
banyak,O,1380984918746914816,1
bangsa,O,1380984918746914816,2
yg,O,1380984918746914816,3
melalui,O,1380984918746914816,4
apa,O,1380984918746914816,5
yg,O,1380984918746914816,6
Indonesia,B-ORG,1380984918746914816,7
lalui,O,1380984918746914816,8
utk,O,1380984918746914816,9
merdeka,O,1380984918746914816,10
.,O,1380984918746914816,11
Kita,O,1380984918746914816,12
hrs,O,1380984918746914816,13
bangga,O,1380984918746914816,14
",",O,1380984918746914816,15
tapi,O,1380984918746914816,16
kebanggaan,O,1380984918746914816,17
itu,O,1380984918746914816,18
semu,O,1380984918746914816,19
#Partai,O,1380984918746914816,20
Demokrat,O,1380984918746914816,21
Agus,B-PER,1380984918746914816,22
Yudhoyono,I-PER,1380984918746914816,23
"""""Siapa",O,1382341379792146432,0
yang,O,1382341379792146432,1
nggak,O,1382341379792146432,2
kenal,O,1382341379792146432,3
saya,O,1382341379792146432,4
"Ndin""",B-PER,1382341379792146432,5
"""",O,1382341379792146432,6
Eh,O,1382341379792146432,7
biji,O,1382341379792146432,8
catur,O,1382341379792146432,9
sesungguhnya,O,1382341379792146432,10
sifat,O,1382341379792146432,11
sombong,O,1382341379792146432,12
hanya,O,1382341379792146432,13
boleh,O,1382341379792146432,14
dimiliki,O,1382341379792146432,15
oleh,O,1382341379792146432,16
Tuhan,O,1382341379792146432,17
"""""Nama",O,1383409137829117954,0
Iriana,B-PER,1383409137829117954,1
Jokowi,I-PER,1383409137829117954,2
menjadi,O,1383409137829117954,3
pilihan,O,1383409137829117954,4
responden,O,1383409137829117954,5
dengan,O,1383409137829117954,6
tingkat,O,1383409137829117954,7
keterpilihan,O,1383409137829117954,8
"17,7",O,1383409137829117954,9
persen,O,1383409137829117954,10
.,O,1383409137829117954,11
Iriana,B-PER,1383409137829117954,12
menempati,O,1383409137829117954,13
urutan,O,1383409137829117954,14
kedua,O,1383409137829117954,15
setelah,O,1383409137829117954,16
Puan,B-PER,1383409137829117954,17
Maharani,I-PER,1383409137829117954,18
dengan,O,1383409137829117954,19
"20,8",O,1383409137829117954,20
"persen,”",O,1383409137829117954,21
kata,O,1383409137829117954,22
Direktur,O,1383409137829117954,23
Eksekutif,O,1383409137829117954,24
LPMM,O,1383409137829117954,25
",",O,1383409137829117954,26
Daniel,B-PER,1383409137829117954,27
Zafnat,I-PER,1383409137829117954,28
",",O,1383409137829117954,29
seperti,O,1383409137829117954,30
dikutip,O,1383409137829117954,31
dari,O,1383409137829117954,32
https://t.co/voS3bTNySr,O,1383409137829117954,33
",",O,1383409137829117954,34
Sabtu,O,1383409137829117954,35
",",O,1383409137829117954,36
17,O,1383409137829117954,37
April,O,1383409137829117954,38
2021,O,1383409137829117954,39
Aku,O,1388749938088022018,0
rasa,O,1388749938088022018,1
yg,O,1388749938088022018,2
ambil,O,1388749938088022018,3
vaksin,O,1388749938088022018,4
kat,O,1388749938088022018,5
pwtc,B-LOC,1388749938088022018,6
tu,O,1388749938088022018,7
nanti,O,1388749938088022018,8
automatik,O,1388749938088022018,9
join,O,1388749938088022018,10
umno,B-ORG,1388749938088022018,11
.,O,1388749938088022018,12
Mujur,O,1388749938088022018,13
aku,O,1388749938088022018,14
buat,O,1388749938088022018,15
kat,O,1388749938088022018,16
ukm,O,1388749938088022018,17
.,O,1388749938088022018,18
At,O,1388749938088022018,19
least,O,1388749938088022018,20
boleh,O,1388749938088022018,21
buat,O,1388749938088022018,22
master,O,1388749938088022018,23
degree,O,1388749938088022018,24
.,O,1388749938088022018,25
��,O,1388749938088022018,26
kayaknya,O,1384470692758888454,0
vaksin,O,1384470692758888454,1
yang,O,1384470692758888454,2
di,O,1384470692758888454,3
coba,O,1384470692758888454,4
di,O,1384470692758888454,5
Pak,O,1384470692758888454,6
Ridwan,B-PER,1384470692758888454,7
Kamil,I-PER,1384470692758888454,8
bagus,O,1384470692758888454,9
ya,O,1384470692758888454,10
Tau2,O,1391231967488667650,0
nanti,O,1391231967488667650,1
Yanan,B-PER,1391231967488667650,2
buka,O,1391231967488667650,3
kelas,O,1391231967488667650,4
kiat2,O,1391231967488667650,5
ciuman,O,1391231967488667650,6
enak,O,1391231967488667650,7
.,O,1391231967488667650,8
mampus,O,1391231967488667650,9
gua,O,1391231967488667650,10
pusing,O,1391231967488667650,11
@tokopedia,O,1382606936584118276,0
#CekTokopediaPlay,O,1382606936584118276,1
KONTEN,O,1382606936584118276,2
PALING,O,1382606936584118276,3
FAVORIT,O,1382606936584118276,4
DI,O,1382606936584118276,5
TOKOPEDIA,B-PROD,1382606936584118276,6
PLAY,I-PROD,1382606936584118276,7
BUAT,O,1382606936584118276,8
NUNGGU,O,1382606936584118276,9
BK,O,1382606936584118276,10
PUASA,O,1382606936584118276,11
NGABUBURIT,O,1382606936584118276,12
SAMA,O,1382606936584118276,13
WASA,B-PER,1382606936584118276,14
WIRMAN,I-PER,1382606936584118276,15
SHOPPING,O,1382606936584118276,16
GADGED,O,1382606936584118276,17
SERBA,O,1382606936584118276,18
20RB,O,1382606936584118276,19
NONTON,O,1382606936584118276,20
GUYS,O,1382606936584118276,21
PASTI,O,1382606936584118276,22
SERU,O,1382606936584118276,23
SETIAP,O,1382606936584118276,24
HARI,O,1382606936584118276,25
JAM,O,1382606936584118276,26
16:00,O,1382606936584118276,27
WIB,O,1382606936584118276,28
DI,O,1382606936584118276,29
TOKOPEDIA,B-PROD,1382606936584118276,30
PLAY,I-PROD,1382606936584118276,31
CEK,O,1382606936584118276,32
LINKNYA,O,1382606936584118276,33
:,O,1382606936584118276,34
https://t.co/tCsTSNb3VS,O,1382606936584118276,35
DAPETIN,O,1382606936584118276,36
PRODUK,O,1382606936584118276,37
IMPIAN,O,1382606936584118276,38
CM,O,1382606936584118276,39
20RB,O,1382606936584118276,40
435,O,1382606936584118276,41
Buat,O,1381107371590656004,0
dek,O,1381107371590656004,1
@A_MutheJKT48,B-PER,1381107371590656004,2
spesial,O,1381107371590656004,3
utk,O,1381107371590656004,4
mu,O,1381107371590656004,5
Jalan-jalan,O,1381107371590656004,6
ke,O,1381107371590656004,7
Jogja,B-LOC,1381107371590656004,8
beli,O,1381107371590656004,9
pete,O,1381107371590656004,10
Jangan,O,1381107371590656004,11
lupa,O,1381107371590656004,12
beli,O,1381107371590656004,13
wayang,O,1381107371590656004,14
juga,O,1381107371590656004,15
Kamu,O,1381107371590656004,16
lah,O,1381107371590656004,17
satu-satunya,O,1381107371590656004,18
oshiku,O,1381107371590656004,19
Muthe,B-PER,1381107371590656004,20
Yg,O,1381107371590656004,21
akan,O,1381107371590656004,22
selalu,O,1381107371590656004,23
ku,O,1381107371590656004,24
sayang,O,1381107371590656004,25
dan,O,1381107371590656004,26
jaga������,O,1381107371590656004,27
SEMANGAT,O,1381107371590656004,28
MUTHE��������,B-PER,1381107371590656004,29
#GadisGadisRemajaJKT48,O,1381107371590656004,30
Fokus,O,1390465304640122880,0
pembangunan,O,1390465304640122880,1
di,O,1390465304640122880,2
Jatim,B-LOC,1390465304640122880,3
taun,O,1390465304640122880,4
2022,O,1390465304640122880,5
bakalan,O,1390465304640122880,6
diarahkan,O,1390465304640122880,7
kepda,O,1390465304640122880,8
pemulihan,O,1390465304640122880,9
ekonomi,O,1390465304640122880,10
serta,O,1390465304640122880,11
pembangunan,O,1390465304640122880,12
infrastruktur,O,1390465304640122880,13
wilayah,O,1390465304640122880,14
selatan,O,1390465304640122880,15
Jatim,B-LOC,1390465304640122880,16
",",O,1390465304640122880,17
pembangunan,O,1390465304640122880,18
SDM,O,1390465304640122880,19
",",O,1390465304640122880,20
serta,O,1390465304640122880,21
reformasi,O,1390465304640122880,22
pelayanan,O,1390465304640122880,23
dasar,O,1390465304640122880,24
seperti,O,1390465304640122880,25
kesehatan,O,1390465304640122880,26
",",O,1390465304640122880,27
kata,O,1390465304640122880,28
Gubernur,B-PER,1390465304640122880,29
Jatim,I-PER,1390465304640122880,30
Megawati,B-PER,1387321017404739590,0
Soekarnoputri,I-PER,1387321017404739590,1
Keluarkan,O,1387321017404739590,2
Surat,O,1387321017404739590,3
Perintah,O,1387321017404739590,4
Harian,O,1387321017404739590,5
untuk,O,1387321017404739590,6
Para,O,1387321017404739590,7
Kader,O,1387321017404739590,8
PDIP,B-ORG,1387321017404739590,9
",",O,1387321017404739590,10
Begini,O,1387321017404739590,11
Isinya,O,1387321017404739590,12
https://t.co/C8YTf0qlVi,O,1387321017404739590,13
https://t.co/E4gPS4fmqE,O,1387321017404739590,14
baru,O,1386941038472744967,0
buka,O,1386941038472744967,1
twitter,B-PROD,1386941038472744967,2
lg,O,1386941038472744967,3
ternyata,O,1386941038472744967,4
pada,O,1386941038472744967,5
syok,O,1386941038472744967,6
jg,O,1386941038472744967,7
kan,O,1386941038472744967,8
~,O,1386941038472744967,9
brrti,O,1386941038472744967,10
emg,O,1386941038472744967,11
fatal,O,1386941038472744967,12
ni,O,1386941038472744967,13
dosen,O,1386941038472744967,14
begini����,O,1386941038472744967,15
koentjinya,O,1386941038472744967,16
2,O,1386941038472744967,17
:,O,1386941038472744967,18
doakan,O,1386941038472744967,19
dan,O,1386941038472744967,20
trabas,O,1386941038472744967,21
abiz,O,1386941038472744967,22
di,O,1386941038472744967,23
penilaian,O,1386941038472744967,24
dosen,O,1386941038472744967,25
akhir,O,1386941038472744967,26
semester,O,1386941038472744967,27
.,O,1386941038472744967,28
JEHAHAHAH����,O,1386941038472744967,29
Kata,O,1391173549428072448,0
Gubernur,B-PER,1391173549428072448,1
Jawa,I-PER,1391173549428072448,2
Timur,I-PER,1391173549428072448,3
",",O,1391173549428072448,4
saat,O,1391173549428072448,5
ini,O,1391173549428072448,6
baru,O,1391173549428072448,7
terkonfirmasi,O,1391173549428072448,8
40,O,1391173549428072448,9
BUMDesa,B-ORG,1391173549428072448,10
yang,O,1391173549428072448,11
ada,O,1391173549428072448,12
layanan,O,1391173549428072448,13
Samsat,O,1391173549428072448,14
Bunda,O,1391173549428072448,15
Nitip,O,1381630913855938561,0
foto,O,1381630913855938561,1
liburan,O,1381630913855938561,2
abi,B-PER,1381630913855938561,3
jeung,O,1381630913855938561,4
rerencangan,O,1381630913855938561,5
fren,O,1381630913855938561,6
https://t.co/83fzp2Fm7r,O,1381630913855938561,7
@rinqtaro,O,1382588840653725697,0
aku,O,1382588840653725697,1
jual,O,1382588840653725697,2
nih,O,1382588840653725697,3
Spotify,B-PROD,1382588840653725697,4
Premium,I-PROD,1382588840653725697,5
nya,O,1382588840653725697,6
kakak,O,1382588840653725697,7
Famplan,B-PER,1382588840653725697,8
Aktivasi,O,1382588840653725697,9
15k/bulan,O,1382588840653725697,10
18k/2,O,1382588840653725697,11
bulan,O,1382588840653725697,12
23k/3,O,1382588840653725697,13
bulan,O,1382588840653725697,14
27k/4,O,1382588840653725697,15
bulan,O,1382588840653725697,16
(,O,1382588840653725697,17
aktivasi,O,1382588840653725697,18
Perpanjang,O,1382588840653725697,19
(,O,1382588840653725697,20
4k,O,1382588840653725697,21
Inplan,O,1382588840653725697,22
Aktivasi/ppj,O,1382588840653725697,23
25k/bulan,O,1382588840653725697,24
27k/2,O,1382588840653725697,25
bulan,O,1382588840653725697,26
32k/3,O,1382588840653725697,27
bulan,O,1382588840653725697,28
Minat,O,1382588840653725697,29
?,O,1382588840653725697,30
Dm,O,1382588840653725697,31
or,O,1382588840653725697,32
https://t.co/Bgq4Ji52Iv,O,1382588840653725697,33
��,O,1382588840653725697,34
BCA,B-PROD,1382588840653725697,35
dan,O,1382588840653725697,36
Dana,B-PROD,1382588840653725697,37
@geloraco,O,1391415825261731844,0
Gus,B-PER,1391415825261731844,1
Ami,I-PER,1391415825261731844,2
siapa,O,1391415825261731844,3
sih,O,1391415825261731844,4
@Ari3Pras,O,1381618902791192576,0
Jokowi,B-PER,1381618902791192576,1
Pernah,O,1381618902791192576,2
Sakit,O,1381618902791192576,3
Hati,O,1381618902791192576,4
",",O,1381618902791192576,5
Di,O,1381618902791192576,6
Tengah,O,1381618902791192576,7
Pilpres,B-EV,1381618902791192576,8
2014,I-EV,1381618902791192576,9
Jokowi-JK,B-PER,1381618902791192576,10
Nyaris,O,1381618902791192576,11
Kolaps,O,1381618902791192576,12
Dan,O,1381618902791192576,13
Cak,O,1381618902791192576,14
Imin,B-PER,1381618902791192576,15
Mau,O,1381618902791192576,16
Tarik,O,1381618902791192576,17
Dukungan,O,1381618902791192576,18
Dan,O,1381618902791192576,19
Pindah,O,1381618902791192576,20
Ke,O,1381618902791192576,21
Prabowo-Hatta,B-PER,1381618902791192576,22
Sehingga,O,1381618902791192576,23
Akhirnya,O,1381618902791192576,24
Mega,B-PER,1381618902791192576,25
Harus,O,1381618902791192576,26
Turun,O,1381618902791192576,27
Gunung,O,1381618902791192576,28
Gubernur,B-PER,1384024100666896384,0
Jatim,I-PER,1384024100666896384,1
Beri,O,1384024100666896384,2
Diskon,O,1384024100666896384,3
Pajak,O,1384024100666896384,4
Kendaraan,O,1384024100666896384,5
Bermotor,O,1384024100666896384,6
dan,O,1384024100666896384,7
Undian,O,1384024100666896384,8
Umrah,O,1384024100666896384,9
https://t.co/BHqMR9WKdx,O,1384024100666896384,10
https://t.co/FmPRW5p1C1,O,1384024100666896384,11
Kalau,O,1386270618258079745,0
nak,O,1386270618258079745,1
cetus,O,1386270618258079745,2
revolusi,O,1386270618258079745,3
",",O,1386270618258079745,4
aku,O,1386270618258079745,5
tengok,O,1386270618258079745,6
geng,O,1386270618258079745,7
PAS,B-ORG,1386270618258079745,8
