,sentence_id,words,labels
9027,1381497504315842565,Partai,O
9028,1381497504315842565,politik,O
9029,1381497504315842565,besar,O
9030,1381497504315842565,ini,O
9031,1381497504315842565,berpeluang,O
9032,1381497504315842565,mengusung,O
9033,1381497504315842565,Gubernur,O
9034,1381497504315842565,DKI,O
9035,1381497504315842565,Jakarta,O
9036,1381497504315842565,Anies,B-PER
9037,1381497504315842565,Baswedan,I-PER
9038,1381497504315842565,maju,O
9039,1381497504315842565,di,O
9040,1381497504315842565,Pilpres,O
9041,1381497504315842565,2024.,O
9042,1381497504315842565,#AniesBaswedan,O
9043,1381497504315842565,https://t.co/JQIKKEazcT,O
9044,1381497700659564549,@kring_pajak,B-ORG
9045,1381497700659564549,Siang,O
9046,1381497700659564549,min,O
9047,1381497700659564549,",",O
9048,1381497700659564549,knp,O
9049,1381497700659564549,saat,O
9050,1381497700659564549,sy,O
9051,1381497700659564549,cb,O
9052,1381497700659564549,mendaftar,O
9053,1381497700659564549,npwp,B-PROD
9054,1381497700659564549,online,O
9055,1381497700659564549,data,O
9056,1381497700659564549,nik,O
9057,1381497700659564549,saya,O
9058,1381497700659564549,gagal,O
9059,1381497700659564549,validasi,O
9060,1381497700659564549,ya,O
9061,1381497700659564549,?,O
9062,1381497700659564549,sy,O
9063,1381497700659564549,yakin,O
9064,1381497700659564549,blm,O
9065,1381497700659564549,pernah,O
9066,1381497700659564549,mendaftar/didaftarkan,O
9067,1381497700659564549,npwp,B-PROD
9068,1381497700659564549,.,O
9069,1381497700659564549,trims,O
9070,1381497868800811008,Wisata,O
9071,1381497868800811008,Pantai,O
9072,1381497868800811008,Paling,O
9073,1381497868800811008,Indah,O
9074,1381497868800811008,Di,O
9075,1381497868800811008,Kabupaten,O
9076,1381497868800811008,Jembrana,B-LOC
9077,1381497868800811008,Bali,B-LOC
9078,1381497868800811008,|,O
9079,1381497868800811008,Artikel,O
9080,1381497868800811008,-,O
9081,1381497868800811008,https://t.co/fqcHqj9E6h,O
9082,1381497868800811008,https://t.co/IFdLnckkB1,O
9083,1381503260532482051,RT,O
9084,1381503260532482051,@snogthenbite,O
9085,1381503260532482051,:,O
9086,1381503260532482051,@Christi_JKT48,O
9087,1381503260532482051,cantik,O
9088,1381503260532482051,megawati,B-PER
9089,1381503260532482051,lah,O
9090,1381504269379989507,Kapan,O
9091,1381504269379989507,lagi,O
9092,1381504269379989507,coba,O
9093,1381504269379989507,weh,O
9094,1381504269379989507,beli,O
9095,1381504269379989507,hape,O
9096,1381504269379989507,cuma,O
9097,1381504269379989507,20ribu,O
9098,1381504269379989507,.,O
9099,1381504269379989507,Yuk,O
9100,1381504269379989507,gaskeun,O
9101,1381504269379989507,cek,O
9102,1381504269379989507,disini,O
9103,1381504269379989507,ya,O
9104,1381504269379989507,#CekTokopediaPlay,O
9105,1381504269379989507,https://t.co/ndTVjM9uwD,O
9106,1381504269379989507,#Cuma20Ribu,O
9107,1381504269379989507,"""",O
9108,1381504269379989507,Kapan,O
9109,1381504269379989507,lagi,O
9110,1381504269379989507,coba,O
9111,1381504269379989507,weh,O
9112,1381504269379989507,beli,O
9113,1381504269379989507,hape,O
9114,1381504269379989507,cuma,O
9115,1381504269379989507,20ribu,O
9116,1381504269379989507,.,O
9117,1381504269379989507,Yuk,O
9118,1381504269379989507,gaskeun,O
9119,1381504269379989507,cek,O
9120,1381504269379989507,disini,O
9121,1381504269379989507,ya,O
9122,1381504269379989507,#CekTokopediaPlay,O
9123,1381504269379989507,https://t.co/ndTVjM9uwD,O
9124,1381504269379989507,#Cuma20Ribu,O
9125,1381504269379989507,"""",O
9126,1381504338674126850,@raaaaaaaaaaaayi,O
9127,1381504338674126850,Belum,O
9128,1381504338674126850,kubukaa,O
9129,1381504338674126850,.,O
9130,1381504338674126850,Tp,O
9131,1381504338674126850,dari,O
9132,1381504338674126850,thumbnailnya,O
9133,1381504338674126850,sih,O
9134,1381504338674126850,isinya,O
9135,1381504338674126850,video,O
9136,1381504338674126850,dokumenter,O
9137,1381504338674126850,Pak,O
9138,1381504338674126850,Prabowo,B-PER
9139,1381504338674126850,gitu,O
9140,1381504338674126850,.,O
9141,1381504338674126850,Ntar,O
9142,1381504338674126850,deh,O
9143,1381504338674126850,coba,O
9144,1381504338674126850,tak,O
9145,1381504338674126850,buka,O
9146,1381504338674126850,e,O
9147,1381504878443433984,Perjalanan,O
9148,1381504878443433984,tim,O
9149,1381504878443433984,Ekspedisi,O
9150,1381504878443433984,KRL,O
9151,1381504878443433984,Solo-Jogja,O
9152,1381504878443433984,berlanjut,O
9153,1381504878443433984,mengeksplorasi,O
9154,1381504878443433984,keunikan,O
9155,1381504878443433984,wisata,O
9156,1381504878443433984,di,O
9157,1381504878443433984,Sangiran,B-LOC
9158,1381504878443433984,",",O
9159,1381504878443433984,Sragen,B-LOC
9160,1381504878443433984,",",O
9161,1381504878443433984,Jawa,B-LOC
9162,1381504878443433984,Tengah,I-LOC
9163,1381504878443433984,.,O
9164,1381504878443433984,https://t.co/y9T4j8qPta,O
9165,1381505236674613255,https://t.co/kehlgkIz0E,O
9166,1381505236674613255,Menko,O
9167,1381505236674613255,Airlangga,B-PER
9168,1381505236674613255,mendorong,O
9169,1381505236674613255,konsumsi,O
9170,1381505236674613255,masyarakat,O
9171,1381505236674613255,melalui,O
9172,1381505236674613255,pembayaran,O
9173,1381505236674613255,THR,O
9174,1381505236674613255,!,O
9175,1381505236674613255,Kita,O
9176,1381505236674613255,dukung,O
9177,1381505236674613255,yuk,O
9178,1381505236674613255,!,O
9179,1381505236674613255,@susukamu,O
9180,1381505236674613255,@YumenoWatashi,O
9181,1381505236674613255,@mendiang_romo,O
9182,1381505236674613255,@agungrosidie,O
9183,1381505236674613255,@Sidian_esha,O
9184,1381505236674613255,#THRDorongKonsumsi,O
9185,1381505236674613255,#DukungBayarTHR,O
9186,1381505236674613255,#MenkoAirlangga,O
9187,1381505236674613255,https://t.co/iyGoWD7PSu,O
9188,1381506711127662594,halooo,O
9189,1381506711127662594,lagi,O
9190,1381506711127662594,cari,O
9191,1381506711127662594,app,O
9192,1381506711127662594,premium,O
9193,1381506711127662594,yah,O
9194,1381506711127662594,?,O
9195,1381506711127662594,Clara,B-PER
9196,1381506711127662594,jual,O
9197,1381506711127662594,nih��✌️,O
9198,1381506711127662594,sedia,O
9199,1381506711127662594,:,O
9200,1381506711127662594,netflix,B-PROD
9201,1381506711127662594,",",O
9202,1381506711127662594,spotify,B-PROD
9203,1381506711127662594,",",O
9204,1381506711127662594,viu,B-PROD
9205,1381506711127662594,",",O
9206,1381506711127662594,youtube,B-PROD
9207,1381506711127662594,yg,O
9208,1381506711127662594,pastinya,O
9209,1381506711127662594,udah,O
9210,1381506711127662594,premium,O
9211,1381506711127662594,��,O
9212,1381506711127662594,trust,O
9213,1381506711127662594,",",O
9214,1381506711127662594,legal,O
9215,1381506711127662594,",",O
9216,1381506711127662594,full,O
9217,1381506711127662594,garansi,O
9218,1381506711127662594,kalau,O
9219,1381506711127662594,ada,O
9220,1381506711127662594,apa,O
9221,1381506711127662594,apa,O
9222,1381506711127662594,��,O
9223,1381506711127662594,minat,O
9224,1381506711127662594,?,O
9225,1381506711127662594,dm,O
9226,1381506711127662594,langsung,O
9227,1381506711127662594,yuk,O
9228,1381506711127662594,��,O
9229,1381506711127662594,payment,O
9230,1381506711127662594,dana,B-PROD
9231,1381506711127662594,https://t.co/5XqMWBtZSQ,O
9232,1381511040484052993,@iammelonlorddd,O
9233,1381511040484052993,halo,O
9234,1381511040484052993,surya,B-PER
9235,1381511040484052993,paloh,I-PER
9236,1381511040484052993,"""",O
9237,1381511040484052993,@iammelonlorddd,O
9238,1381511040484052993,halo,O
9239,1381511040484052993,surya,B-PER
9240,1381511040484052993,paloh,I-PER
9241,1381511040484052993,"""",O
9242,1381512836082364418,@democrazymedia,O
9243,1381512836082364418,MAHFUD,B-PER
9244,1381512836082364418,MD,I-PER
9245,1381512836082364418,NGAK,O
9246,1381512836082364418,BERANI,O
9247,1381512836082364418,KASUS,O
9248,1381512836082364418,BLBI,O
9249,1381512836082364418,TERJADI,O
9250,1381512836082364418,SAAT,O
9251,1381512836082364418,MEGAWATI,B-PER
9252,1381512836082364418,BERKUASA,O
9253,1381512836082364418,"""""",O
9254,1381512836082364418,DIA,O
9255,1381512836082364418,PENGECUT,O
9256,1381512836082364418,CM,O
9257,1381512836082364418,BERANI,O
9258,1381512836082364418,SEBUT,O
9259,1381512836082364418,LIMBAH,O
9260,1381512836082364418,MASA,O
9261,1381512836082364418,LALU,O
9262,1381512836082364418,KNP,O
9263,1381512836082364418,NGAK,O
9264,1381512836082364418,SBT,O
9265,1381512836082364418,SJ,O
9266,1381512836082364418,KASUS,O
9267,1381512836082364418,BLBI,O
9268,1381512836082364418,PD,O
9269,1381512836082364418,MASA,O
9270,1381512836082364418,MEGAWATI,O
9271,1381512836082364418,BERKUASA,O
9272,1381514928020840449,@RamliRizal,O
9273,1381514928020840449,@PDI_Perjuangan,O
9274,1381514928020840449,Sayangnya,O
9275,1381514928020840449,Megawati,B-PER
9276,1381514928020840449,tidak,O
9277,1381514928020840449,Baca,O
9278,1381514928020840449,Twitter,B-PROD
9279,1381514928020840449,?,O
9280,1381514993384910855,Loh,O
9281,1381514993384910855,bukannya,O
9282,1381514993384910855,Megawati,B-PER
9283,1381514993384910855,For,O
9284,1381514993384910855,Life,O
9285,1381514993384910855,?,O
9286,1381514993384910855,https://t.co/W7bHMK7lPM,O
9287,1381516877340545024,Pemerintah,O
9288,1381516877340545024,masih,O
9289,1381516877340545024,melanjutkan,O
9290,1381516877340545024,stimulus,O
9291,1381516877340545024,untuk,O
9292,1381516877340545024,pelanggan,O
9293,1381516877340545024,listrik,O
9294,1381516877340545024,PLN,B-PROD
9295,1381516877340545024,berupa,O
9296,1381516877340545024,diskon,O
9297,1381516877340545024,tarif,O
9298,1381516877340545024,listrik,O
9299,1381516877340545024,.,O
9300,1381516877340545024,Begini,O
9301,1381516877340545024,cara,O
9302,1381516877340545024,dapatnya,O
9303,1381516877340545024,https://t.co/6kQS838BzW,O
9304,1381517445664440321,nuansa,O
9305,1381517445664440321,oligarki,O
9306,1381517445664440321,nampak,O
9307,1381517445664440321,jelas,O
9308,1381517445664440321,pada,O
9309,1381517445664440321,partai,B-ORG
9310,1381517445664440321,Demokrat,I-ORG
9311,1381517445664440321,kubu,I-ORG
9312,1381517445664440321,Agus,I-ORG
9313,1381517445664440321,Harimurti,I-ORG
9314,1381517445664440321,Yudhoyono,I-ORG
9315,1381517445664440321,(,O
9316,1381517445664440321,AHY,I-ORG
9317,1381517445664440321,Pakar,O
9318,1381517445664440321,hukum,O
9319,1381517445664440321,tata,O
9320,1381517445664440321,negara,O
9321,1381517445664440321,Refly,B-PER
9322,1381517445664440321,Harun,I-PER
9323,1381517445664440321,mengungkapkan,O
9324,1381517445664440321,hal,O
9325,1381517445664440321,tersebut,O
9326,1381517445664440321,.,O
9327,1381517445664440321,@AndiArief_ID,O
9328,1381517445664440321,#PartaiKeluarga,O
9329,1381517445664440321,https://t.co/PenOH1AClO,O
9330,1381519178234925058,Gerak,O
9331,1381519178234925058,cepat,O
9332,1381519178234925058,Gubernur,O
9333,1381519178234925058,Jateng,O
9334,1381519178234925058,@ganjarpranowo,B-PER
9335,1381519178234925058,setelah,O
9336,1381519178234925058,mendapat,O
9337,1381519178234925058,peringatan,O
9338,1381519178234925058,dampak,O
9339,1381519178234925058,dari,O
9340,1381519178234925058,siklon,O
9341,1381519178234925058,tropis,O
9342,1381519178234925058,di,O
9343,1381519178234925058,NTT,B-LOC
9344,1381519178234925058,adalah,O
9345,1381519178234925058,meng-edukasi,O
9346,1381519178234925058,masyarakat,O
9347,1381519178234925058,agr,O
9348,1381519178234925058,siap,O
9349,1381519178234925058,menghadapi,O
9350,1381519178234925058,"bencana,terutama",O
9351,1381519178234925058,wilayah,O
9352,1381519178234925058,selatan,O
9353,1381519178234925058,Jateng,B-LOC
9354,1381519178234925058,.,O
9355,1381519178234925058,��,O
9356,1381519178234925058,https://t.co/S0BfXuv84r,O
9357,1381520331857268736,Si,O
9358,1381520331857268736,iyang,B-PER
9359,1381520331857268736,pake,O
9360,1381520331857268736,ngingetin,O
9361,1381520331857268736,lagi,O
9362,1381520331857268736,",",O
9363,1381520331857268736,kan,O
9364,1381520331857268736,jd,O
9365,1381520331857268736,"flashback:""""",O
9366,1381520331857268736,),O
9367,1381520331857268736,Biasanya,O
9368,1381520331857268736,di,O
9369,1381520331857268736,jogja,B-LOC
9370,1381520331857268736,gue,O
9371,1381520331857268736,nyari,O
9372,1381520331857268736,bukaan,O
9373,1381520331857268736,suka,O
9374,1381520331857268736,beli,O
9375,1381520331857268736,es,O
9376,1381520331857268736,cincau,O
9377,1381520331857268736,.,O
9378,1381520331857268736,Tp,O
9379,1381520331857268736,blng,O
9380,1381520331857268736,ke,O
9381,1381520331857268736,bangcin-nya,O
9382,1381520331857268736,ke,O
9383,1381520331857268736,gini,O
9384,1381520331857268736,"""",O
9385,1381520331857268736,"""Bang",O
9386,1381520331857268736,beli,O
9387,1381520331857268736,es,O
9388,1381520331857268736,cincau,O
9389,1381520331857268736,tp,O
9390,1381520331857268736,gapake,O
9391,1381520331857268736,"cincau""",O
9392,1381520331857268736,"""",O
9393,1381520331857268736,ekwk,O
9394,1381520331857268736,mana,O
9395,1381520331857268736,ngantrinya,O
9396,1381520331857268736,lama,O
9397,1381520331857268736,bgt,O
9398,1381520331857268736,yaTuhan,O
9399,1381520331857268736,.,O
9400,1381520331857268736,Ahh,O
9401,1381520331857268736,pen,O
9402,1381520331857268736,puasa,O
9403,1381520331857268736,di,O
9404,1381520331857268736,jogjaaa,B-LOC
9405,1381521234026917890,RT,O
9406,1381521234026917890,@detikfinance,O
9407,1381521234026917890,:,O
9408,1381521234026917890,"""",O
9409,1381521234026917890,"""Seakan-akan",O
9410,1381521234026917890,kalau,O
9411,1381521234026917890,sudah,O
9412,1381521234026917890,keluar,O
9413,1381521234026917890,instruksi,O
9414,1381521234026917890,harus,O
9415,1381521234026917890,bayar,O
9416,1381521234026917890,lantas,O
9417,1381521234026917890,semua,O
9418,1381521234026917890,ikuti,O
9419,1381521234026917890,",",O
9420,1381521234026917890,kalau,O
9421,1381521234026917890,memang,O
9422,1381521234026917890,tidak,O
9423,1381521234026917890,punya,O
9424,1381521234026917890,dana,O
9425,1381521234026917890,mau,O
9426,1381521234026917890,bayar,O
9427,1381521234026917890,pakai,O
9428,1381521234026917890,apa,O
9429,1381521234026917890,?,O
9430,1381521234026917890,Gaji,O
9431,1381521234026917890,aja,O
9432,1381521234026917890,mungkin,O
9433,1381521234026917890,"dicicil.""",O
9434,1381521234026917890,"""",O
9435,1381521234026917890,https://t.co/KdIYtbwb2l,O
9436,1381524672425074690,Apakah,O
9437,1381524672425074690,prabowo,B-PER
9438,1381524672425074690,akan,O
9439,1381524672425074690,maju,O
9440,1381524672425074690,lagi?#TolakJokowi3Periode,O
9441,1381525005305925636,Tinjau,O
9442,1381525005305925636,Lokasi,O
9443,1381525005305925636,Terdampak,O
9444,1381525005305925636,Gempa,O
9445,1381525005305925636,Malang,O
9446,1381525005305925636,",",O
9447,1381525005305925636,Gubernur,O
9448,1381525005305925636,Khofifah,B-PER
9449,1381525005305925636,Minta,O
9450,1381525005305925636,Siapkan,O
9451,1381525005305925636,Posko,O
9452,1381525005305925636,Khusus,O
9453,1381525005305925636,https://t.co/dPDgLoeVXk,O
9454,1381525106355097602,syg,O
9455,1381525106355097602,bagi,O
9456,1381525106355097602,voucher,O
9457,1381525106355097602,gofood,B-PROD
9458,1381525106355097602,dong,O
9459,1381525106355097602,wkwkw,O
9460,1381525106355097602,"""",O
9461,1381525106355097602,syg,O
9462,1381525106355097602,bagi,O
9463,1381525106355097602,voucher,O
9464,1381525106355097602,gofood,B-PROD
9465,1381525106355097602,dong,O
9466,1381525106355097602,wkwkw,O
9467,1381525106355097602,"""",O
9468,1381525855034208258,@parmabar,O
9469,1381525855034208258,@republikaonline,O
9470,1381525855034208258,Yg,O
9471,1381525855034208258,ini,O
9472,1381525855034208258,gak,O
9473,1381525855034208258,bingung,O
9474,1381525855034208258,?,O
9475,1381525855034208258,Pahlawan,O
9476,1381525855034208258,bukan,O
9477,1381525855034208258,",",O
9478,1381525855034208258,bangunnya,O
9479,1381525855034208258,pake,O
9480,1381525855034208258,duit,O
9481,1381525855034208258,rakyat,O
9482,1381525855034208258,.,O
9483,1381525855034208258,Apa,O
9484,1381525855034208258,karena,O
9485,1381525855034208258,dia,O
9486,1381525855034208258,Suaminya,O
9487,1381525855034208258,Megawati,B-PER
9488,1381525855034208258,dan,O
9489,1381525855034208258,Bapaknya,O
9490,1381525855034208258,Puan,B-PER
9491,1381525855034208258,Maharani,I-PER
9492,1381525855034208258,?,O
9493,1381525855034208258,https://t.co/4m7oUTd6du,O
9494,1381527159823495169,@txtdarigajelas,O
9495,1381527159823495169,di,O
9496,1381527159823495169,gunung,O
9497,1381527159823495169,nyari,O
9498,1381527159823495169,wifi,O
9499,1381527159823495169,",",O
9500,1381527159823495169,gunung,B-LOC
9501,1381527159823495169,sahari,I-LOC
9502,1381527159823495169,noh,O
9503,1381527159823495169,ada,O
9504,1381528452587655175,CM,O
9505,1381528452587655175,Kulon,O
9506,1381528452587655175,di,O
9507,1381528452587655175,rumah,O
9508,1381528452587655175,dgn,O
9509,1381528452587655175,kondisi,O
9510,1381528452587655175,yg,O
9511,1381528452587655175,buruk,O
9512,1381528452587655175,emang,O
9513,1381528452587655175,lelah,O
9514,1381528452587655175,ya,O
9515,1381528452587655175,.,O
9516,1381528452587655175,Ortu,O
9517,1381528452587655175,slalu,O
9518,1381528452587655175,maksa,O
9519,1381528452587655175,buat,O
9520,1381528452587655175,jd,O
9521,1381528452587655175,yg,O
9522,1381528452587655175,terbaik,O
9523,1381528452587655175,tp,O
9524,1381528452587655175,ngga,O
9525,1381528452587655175,pernah,O
9526,1381528452587655175,ngasih,O
9527,1381528452587655175,support,O
9528,1381528452587655175,.,O
9529,1381528452587655175,Ini,O
9530,1381528452587655175,udah,O
9531,1381528452587655175,taun,O
9532,1381528452587655175,ketiga,O
9533,1381528452587655175,aku,O
9534,1381528452587655175,kuliah,O
9535,1381528452587655175,",",O
9536,1381528452587655175,aku,O
9537,1381528452587655175,lagi,O
9538,1381528452587655175,skripsi,O
9539,1381528452587655175,dan,O
9540,1381528452587655175,rasanya,O
9541,1381528452587655175,mau,O
9542,1381528452587655175,nyerah,O
9543,1381528452587655175,aja,O
9544,1381528452587655175,.,O
9545,1381528452587655175,Cheer,O
9546,1381528452587655175,me,O
9547,1381528452587655175,up,O
9548,1381531414269599744,@satriolola,O
9549,1381531414269599744,@rmol_id,O
9550,1381531414269599744,Hutang,O
9551,1381531414269599744,dana,O
9552,1381531414269599744,pemulihan,O
9553,1381531414269599744,ekonomi,O
9554,1381531414269599744,nasional,O
9555,1381531414269599744,"12,5T",O
9556,1381531414269599744,dipakai,O
9557,1381531414269599744,untuk,O
9558,1381531414269599744,bangun,O
9559,1381531414269599744,stadion,O
9560,1381531414269599744,janji,O
9561,1381531414269599744,kampanye,O
9562,1381531414269599744,sebesar,O
9563,1381531414269599744,3.646M,O
9564,1381531414269599744,.,O
9565,1381531414269599744,Dari,O
9566,1381531414269599744,segitu,O
9567,1381531414269599744,1,O
9568,1381531414269599744,Trilyun,O
9569,1381531414269599744,lebih,O
9570,1381531414269599744,untuk,O
9571,1381531414269599744,bangun,O
9572,1381531414269599744,atap,O
9573,1381531414269599744,stadion,O
9574,1381531414269599744,yang,O
9575,1381531414269599744,bahannya,O
9576,1381531414269599744,impor,O
9577,1381531414269599744,baja,O
9578,1381531414269599744,dari,O
9579,1381531414269599744,Cina,B-LOC
9580,1381531414269599744,.,O
9581,1381531414269599744,Kalau,O
9582,1381531414269599744,seperti,O
9583,1381531414269599744,ini,O
9584,1381531414269599744,anda,O
9585,1381531414269599744,pilih,O
9586,1381531414269599744,RI,B-PER
9587,1381531414269599744,"1,",I-PER
9588,1381531414269599744,ramalan,O
9589,1381531414269599744,prabowo,B-PER
9590,1381531414269599744,2030,O
9591,1381531414269599744,Indonesia,B-ORG
9592,1381531414269599744,bubar,O
9593,1381531414269599744,jadi,O
9594,1381531414269599744,nyata,O
9595,1381531414269599744,"""",O
9596,1381531414269599744,@satriolola,O
9597,1381531414269599744,@rmol_id,O
9598,1381531414269599744,Hutang,O
9599,1381531414269599744,dana,O
9600,1381531414269599744,pemulihan,O
9601,1381531414269599744,ekonomi,O
9602,1381531414269599744,nasional,O
9603,1381531414269599744,"12,5T",O
9604,1381531414269599744,dipakai,O
9605,1381531414269599744,untuk,O
9606,1381531414269599744,bangun,O
9607,1381531414269599744,stadion,O
9608,1381531414269599744,janji,O
9609,1381531414269599744,kampanye,O
9610,1381531414269599744,sebesar,O
9611,1381531414269599744,3.646M,O
9612,1381531414269599744,.,O
9613,1381531414269599744,Dari,O
9614,1381531414269599744,segitu,O
9615,1381531414269599744,1,O
9616,1381531414269599744,Trilyun,O
9617,1381531414269599744,lebih,O
9618,1381531414269599744,untuk,O
9619,1381531414269599744,bangun,O
9620,1381531414269599744,atap,O
9621,1381531414269599744,stadion,O
9622,1381531414269599744,yang,O
9623,1381531414269599744,bahannya,O
9624,1381531414269599744,impor,O
9625,1381531414269599744,baja,O
9626,1381531414269599744,dari,O
9627,1381531414269599744,Cina,B-LOC
9628,1381531414269599744,.,O
9629,1381531414269599744,Kalau,O
9630,1381531414269599744,seperti,O
9631,1381531414269599744,ini,O
9632,1381531414269599744,anda,O
9633,1381531414269599744,pilih,O
9634,1381531414269599744,RI,O
9635,1381531414269599744,"1,",O
9636,1381531414269599744,ramalan,O
9637,1381531414269599744,prabowo,B-PER
9638,1381531414269599744,2030,O
9639,1381531414269599744,Indonesia,B-ORG
9640,1381531414269599744,bubar,O
9641,1381531414269599744,jadi,O
9642,1381531414269599744,nyata,O
9643,1381531414269599744,"""",O
9644,1381535205035368451,@tokopedia,O
9645,1381535205035368451,Sudah,O
9646,1381535205035368451,pasti,O
9647,1381535205035368451,konten,O
9648,1381535205035368451,5,O
9649,1381535205035368451,bujangku,O
9650,1381535205035368451,yang,O
9651,1381535205035368451,ini,O
9652,1381535205035368451,"""",O
9653,1381535205035368451,"""Siapakah",O
9654,1381535205035368451,Yang,O
9655,1381535205035368451,Jadi,O
9656,1381535205035368451,"Raja?""",O
9657,1381535205035368451,"""",O
9658,1381535205035368451,https://t.co/RoWqt8Z1Z1,O
9659,1381535205035368451,#CekTokopediaPlay,O
9660,1381535205035368451,#CekTokopediaPlay,O
9661,1381535205035368451,#CekTokopediaPlay,O
9662,1381535205035368451,#CekTokopediaPlay,O
9663,1381535205035368451,#CekTokopediaPlay,O
9664,1381535205035368451,#CekTokopediaPlay,O
9665,1381535205035368451,#CekTokopediaPlay,O
9666,1381535205035368451,#CekTokopediaPlay,O
9667,1381535205035368451,#CekTokopediaPlay,O
9668,1381537698972803074,Berikan,O
9669,1381537698972803074,tayangan-tayangan,O
9670,1381537698972803074,yang,O
9671,1381537698972803074,bersifat,O
9672,1381537698972803074,informatif,O
9673,1381537698972803074,dan,O
9674,1381537698972803074,edukatif,O
9675,1381537698972803074,kepada,O
9676,1381537698972803074,masyarakat,O
9677,1381537698972803074,",",O
9678,1381537698972803074,seperti,O
9679,1381537698972803074,informasi,O
9680,1381537698972803074,tentang,O
9681,1381537698972803074,pemanfaatan,O
9682,1381537698972803074,pelayanan,O
9683,1381537698972803074,publik,O
9684,1381537698972803074,",",O
9685,1381537698972803074,inovasi-inovasi,O
9686,1381537698972803074,Polri,B-ORG
9687,1381537698972803074,yang,O
9688,1381537698972803074,memudahkan,O
9689,1381537698972803074,.,O
9690,1381537698972803074,-,O
9691,1381537698972803074,Jenderal,O
9692,1381537698972803074,Polisi,O
9693,1381537698972803074,Drs,O
9694,1381537698972803074,.,O
9695,1381537698972803074,Listyo,B-PER
9696,1381537698972803074,Sigit,I-PER
9697,1381537698972803074,Prabowo,I-PER
9698,1381537698972803074,",",O
9699,1381537698972803074,https://t.co/rhE6yR6zhi,O
9700,1381537698972803074,.,O
9701,1381537698972803074,-,O
9702,1381537698972803074,Kapolri,O
9703,1381537698972803074,#PolriTVRadioPresisi,O
9704,1381537698972803074,https://t.co/8q57x8f65e,O
9705,1381538071691206659,RT,O
9706,1381538071691206659,@CNNIndonesia,O
9707,1381538071691206659,:,O
9708,1381538071691206659,Ratusan,O
9709,1381538071691206659,Prajurit,O
9710,1381538071691206659,TNI,B-ORG
9711,1381538071691206659,Tiga,I-ORG
9712,1381538071691206659,Matra,I-ORG
9713,1381538071691206659,Gabung,O
9714,1381538071691206659,di,O
9715,1381538071691206659,Denwalsus,O
9716,1381538071691206659,Prabowo,B-PER
9717,1381538071691206659,https://t.co/5VAz8VBl5g,O
9718,1381540849712984069,segedenya,O
9719,1381540849712984069,midevio,B-ORG
9720,1381540849712984069,sama,O
9721,1381540849712984069,aam,B-ORG
9722,1381540849712984069,akunya,O
9723,1381540849712984069,udah,O
9724,1381540849712984069,nyaman,O
9725,1381540849712984069,di,O
9726,1381540849712984069,kpopconnection,B-ORG
9727,1381540849712984069,harganya,O
9728,1381540849712984069,paling,O
9729,1381540849712984069,murah,O
9730,1381540849712984069,sendiri,O
9731,1381540849712984069,dari,O
9732,1381540849712984069,pada,O
9733,1381540849712984069,semua,O
9734,1381540849712984069,enam,O
9735,1381540849712984069,biggest,O
9736,1381540849712984069,kpop,O
9737,1381540849712984069,online,O
9738,1381540849712984069,shop,O
9739,1381540849712984069,di,O
9740,1381540849712984069,indo,B-LOC
9741,1381540849712984069,ini,O
9742,1381540849712984069,https://t.co/YoyFc6xDxo,O
9743,1381541857914548226,Ready,O
9744,1381541857914548226,jogja��,B-LOC
9745,1381541857914548226,yux,O
9746,1381541857914548226,yg,O
9747,1381541857914548226,pgn,O
9748,1381541857914548226,d,O
9749,1381541857914548226,service,O
9750,1381541857914548226,sampai,O
9751,1381541857914548226,puas,O
9752,1381541857914548226,cim&amp;cif,O
9753,1381541857914548226,",",O
9754,1381541857914548226,bdsm,O
9755,1381541857914548226,",",O
9756,1381541857914548226,anal,O
9757,1381541857914548226,",",O
9758,1381541857914548226,3s��,O
9759,1381541857914548226,082237474757.,O
9760,1381541857914548226,#includeroom,O
9761,1381541857914548226,#includeJogja,O
9762,1381541857914548226,#excluderoom,O
9763,1381541857914548226,#excludejogja,O
9764,1381541857914548226,#jogjanakal,O
9765,1381541857914548226,#jogjaincluderoom,O
9766,1381541857914548226,#jogjabirahi,O
9767,1381541857914548226,#jogjanikmat,O
9768,1381541857914548226,#jogjalendir,O
9769,1381541857914548226,#BOjogjavip,O
9770,1381541857914548226,#bojogjacod,O
9771,1381541857914548226,#bojogjaarea,O
9772,1381541857914548226,#bojogjacodnodp,O
9773,1381541857914548226,https://t.co/y8C9nKZA43,O
9774,1381541857914548226,"""",O
9775,1381541857914548226,Ready,O
9776,1381541857914548226,jogja��,B-LOC
9777,1381541857914548226,yux,O
9778,1381541857914548226,yg,O
9779,1381541857914548226,pgn,O
9780,1381541857914548226,d,O
9781,1381541857914548226,service,O
9782,1381541857914548226,sampai,O
9783,1381541857914548226,puas,O
9784,1381541857914548226,cim&amp;cif,O
9785,1381541857914548226,",",O
9786,1381541857914548226,bdsm,O
9787,1381541857914548226,",",O
9788,1381541857914548226,anal,O
9789,1381541857914548226,",",O
9790,1381541857914548226,3s��,O
9791,1381541857914548226,082237474757.,O
9792,1381541857914548226,#includeroom,O
9793,1381541857914548226,#includeJogja,O
9794,1381541857914548226,#excluderoom,O
9795,1381541857914548226,#excludejogja,O
9796,1381541857914548226,#jogjanakal,O
